id,image_path,question_type,question_prompt,gt_question,gt_answer,model_output,bb_gt_present,bb_pred_present,filtered_bb_pred
124,/home/parthpk/NeuroChat//brain tumor/images/1817.jpg,ground,"If the tumor exists in the image, GROUND the tumor in the image. Return the answer in form of a list [x_min, y_min, x_max, y_max]
Otherwise, say 'There is no tumor in this image.'","GROUND the tumor in the image. Return the answer in form of a list [x_min, y_min, x_max, y_max]","[168, 282, 218, 340]","```json
[
	{""bbox_2d"": [86, 140, 110, 166], ""label"": ""tumor""}
]
```",True,True,"[86, 140, 110, 166]"
125,/home/parthpk/NeuroChat//brain tumor/images/1818.jpg,ground,"If the tumor exists in the image, GROUND the tumor in the image. Return the answer in form of a list [x_min, y_min, x_max, y_max]
Otherwise, say 'There is no tumor in this image.'","GROUND the tumor in the image. Return the answer in form of a list [x_min, y_min, x_max, y_max]","[168, 280, 232, 343]","```json
[
	{""bbox_2d"": [84, 139, 114, 168], ""label"": ""tumor""}
]
```",True,True,"[84, 139, 114, 168]"
126,/home/parthpk/NeuroChat//brain tumor/images/1819.jpg,ground,"If the tumor exists in the image, GROUND the tumor in the image. Return the answer in form of a list [x_min, y_min, x_max, y_max]
Otherwise, say 'There is no tumor in this image.'","GROUND the tumor in the image. Return the answer in form of a list [x_min, y_min, x_max, y_max]","[208, 303, 271, 362]","```json
[
	{""bbox_2d"": [136, 93, 162, 116], ""label"": ""tumor""}
]
```",True,True,"[136, 93, 162, 116]"
127,/home/parthpk/NeuroChat//brain tumor/images/1820.jpg,ground,"If the tumor exists in the image, GROUND the tumor in the image. Return the answer in form of a list [x_min, y_min, x_max, y_max]
Otherwise, say 'There is no tumor in this image.'","GROUND the tumor in the image. Return the answer in form of a list [x_min, y_min, x_max, y_max]","[199, 298, 252, 346]","```json
[
	{""bbox_2d"": [92, 146, 128, 171], ""label"": ""tumor""}
]
```",True,True,"[92, 146, 128, 171]"
128,/home/parthpk/NeuroChat//brain tumor/images/1821.jpg,ground,"If the tumor exists in the image, GROUND the tumor in the image. Return the answer in form of a list [x_min, y_min, x_max, y_max]
Otherwise, say 'There is no tumor in this image.'","GROUND the tumor in the image. Return the answer in form of a list [x_min, y_min, x_max, y_max]","[191, 268, 230, 304]","```json
[
	{""bbox_2d"": [94, 132, 126, 158], ""label"": ""tumor""}
]
```",True,True,"[94, 132, 126, 158]"
129,/home/parthpk/NeuroChat//brain tumor/images/1822.jpg,ground,"If the tumor exists in the image, GROUND the tumor in the image. Return the answer in form of a list [x_min, y_min, x_max, y_max]
Otherwise, say 'There is no tumor in this image.'","GROUND the tumor in the image. Return the answer in form of a list [x_min, y_min, x_max, y_max]","[193, 292, 259, 359]","```json
[
	{""bbox_2d"": [102, 146, 128, 178], ""label"": ""tumor""}
]
```",True,True,"[102, 146, 128, 178]"
130,/home/parthpk/NeuroChat//brain tumor/images/1823.jpg,ground,"If the tumor exists in the image, GROUND the tumor in the image. Return the answer in form of a list [x_min, y_min, x_max, y_max]
Otherwise, say 'There is no tumor in this image.'","GROUND the tumor in the image. Return the answer in form of a list [x_min, y_min, x_max, y_max]","[180, 260, 258, 357]","```json
[
	{""bbox_2d"": [92, 132, 127, 152], ""label"": ""tumor""}
]
```",True,True,"[92, 132, 127, 152]"
131,/home/parthpk/NeuroChat//brain tumor/images/1824.jpg,ground,"If the tumor exists in the image, GROUND the tumor in the image. Return the answer in form of a list [x_min, y_min, x_max, y_max]
Otherwise, say 'There is no tumor in this image.'","GROUND the tumor in the image. Return the answer in form of a list [x_min, y_min, x_max, y_max]","[179, 255, 257, 365]","```json
[
	{""bbox_2d"": [92, 128, 128, 180], ""label"": ""tumor""}
]
```",True,True,"[92, 128, 128, 180]"
132,/home/parthpk/NeuroChat//brain tumor/images/1825.jpg,ground,"If the tumor exists in the image, GROUND the tumor in the image. Return the answer in form of a list [x_min, y_min, x_max, y_max]
Otherwise, say 'There is no tumor in this image.'","GROUND the tumor in the image. Return the answer in form of a list [x_min, y_min, x_max, y_max]","[182, 251, 256, 363]","```json
[
	{""bbox_2d"": [92, 128, 126, 180], ""label"": ""tumor""}
]
```",True,True,"[92, 128, 126, 180]"
133,/home/parthpk/NeuroChat//brain tumor/images/1826.jpg,ground,"If the tumor exists in the image, GROUND the tumor in the image. Return the answer in form of a list [x_min, y_min, x_max, y_max]
Otherwise, say 'There is no tumor in this image.'","GROUND the tumor in the image. Return the answer in form of a list [x_min, y_min, x_max, y_max]","[178, 248, 255, 366]","```json
[
	{""bbox_2d"": [90, 126, 122, 175], ""label"": ""tumor""}
]
```",True,True,"[90, 126, 122, 175]"
134,/home/parthpk/NeuroChat//brain tumor/images/1827.jpg,ground,"If the tumor exists in the image, GROUND the tumor in the image. Return the answer in form of a list [x_min, y_min, x_max, y_max]
Otherwise, say 'There is no tumor in this image.'","GROUND the tumor in the image. Return the answer in form of a list [x_min, y_min, x_max, y_max]","[172, 248, 254, 363]","```json
[
	{""bbox_2d"": [86, 126, 126, 182], ""label"": ""tumor""}
]
```",True,True,"[86, 126, 126, 182]"
135,/home/parthpk/NeuroChat//brain tumor/images/1828.jpg,ground,"If the tumor exists in the image, GROUND the tumor in the image. Return the answer in form of a list [x_min, y_min, x_max, y_max]
Otherwise, say 'There is no tumor in this image.'","GROUND the tumor in the image. Return the answer in form of a list [x_min, y_min, x_max, y_max]","[166, 252, 257, 363]","```json
[
	{""bbox_2d"": [88, 128, 122, 172], ""label"": ""tumor""}
]
```",True,True,"[88, 128, 122, 172]"
136,/home/parthpk/NeuroChat//brain tumor/images/1829.jpg,ground,"If the tumor exists in the image, GROUND the tumor in the image. Return the answer in form of a list [x_min, y_min, x_max, y_max]
Otherwise, say 'There is no tumor in this image.'","GROUND the tumor in the image. Return the answer in form of a list [x_min, y_min, x_max, y_max]","[171, 257, 255, 356]","```json
[
	{""bbox_2d"": [92, 130, 120, 152], ""label"": ""tumor""}
]
```",True,True,"[92, 130, 120, 152]"
137,/home/parthpk/NeuroChat//brain tumor/images/1830.jpg,ground,"If the tumor exists in the image, GROUND the tumor in the image. Return the answer in form of a list [x_min, y_min, x_max, y_max]
Otherwise, say 'There is no tumor in this image.'","GROUND the tumor in the image. Return the answer in form of a list [x_min, y_min, x_max, y_max]","[193, 248, 238, 319]","```json
[
	{""bbox_2d"": [94, 126, 124, 156], ""label"": ""tumor""}
]
```",True,True,"[94, 126, 124, 156]"
138,/home/parthpk/NeuroChat//brain tumor/images/1831.jpg,ground,"If the tumor exists in the image, GROUND the tumor in the image. Return the answer in form of a list [x_min, y_min, x_max, y_max]
Otherwise, say 'There is no tumor in this image.'","GROUND the tumor in the image. Return the answer in form of a list [x_min, y_min, x_max, y_max]","[187, 242, 244, 318]","```json
[
	{""bbox_2d"": [96, 122, 126, 160], ""label"": ""tumor""}
]
```",True,True,"[96, 122, 126, 160]"
139,/home/parthpk/NeuroChat//brain tumor/images/1832.jpg,ground,"If the tumor exists in the image, GROUND the tumor in the image. Return the answer in form of a list [x_min, y_min, x_max, y_max]
Otherwise, say 'There is no tumor in this image.'","GROUND the tumor in the image. Return the answer in form of a list [x_min, y_min, x_max, y_max]","[188, 238, 247, 320]","```json
[
	{""bbox_2d"": [94, 148, 126, 188], ""label"": ""tumor""}
]
```",True,True,"[94, 148, 126, 188]"
140,/home/parthpk/NeuroChat//brain tumor/images/1833.jpg,ground,"If the tumor exists in the image, GROUND the tumor in the image. Return the answer in form of a list [x_min, y_min, x_max, y_max]
Otherwise, say 'There is no tumor in this image.'","GROUND the tumor in the image. Return the answer in form of a list [x_min, y_min, x_max, y_max]","[182, 236, 254, 320]","```json
[
	{""bbox_2d"": [92, 120, 126, 160], ""label"": ""tumor""}
]
```",True,True,"[92, 120, 126, 160]"
141,/home/parthpk/NeuroChat//brain tumor/images/1834.jpg,ground,"If the tumor exists in the image, GROUND the tumor in the image. Return the answer in form of a list [x_min, y_min, x_max, y_max]
Otherwise, say 'There is no tumor in this image.'","GROUND the tumor in the image. Return the answer in form of a list [x_min, y_min, x_max, y_max]","[190, 246, 241, 316]","```json
[
	{""bbox_2d"": [96, 151, 126, 188], ""label"": ""tumor""}
]
```",True,True,"[96, 151, 126, 188]"
142,/home/parthpk/NeuroChat//brain tumor/images/1835.jpg,ground,"If the tumor exists in the image, GROUND the tumor in the image. Return the answer in form of a list [x_min, y_min, x_max, y_max]
Otherwise, say 'There is no tumor in this image.'","GROUND the tumor in the image. Return the answer in form of a list [x_min, y_min, x_max, y_max]","[183, 282, 237, 349]","```json
[
	{""bbox_2d"": [90, 142, 118, 172], ""label"": ""tumor""}
]
```",True,True,"[90, 142, 118, 172]"
143,/home/parthpk/NeuroChat//brain tumor/images/1836.jpg,ground,"If the tumor exists in the image, GROUND the tumor in the image. Return the answer in form of a list [x_min, y_min, x_max, y_max]
Otherwise, say 'There is no tumor in this image.'","GROUND the tumor in the image. Return the answer in form of a list [x_min, y_min, x_max, y_max]","[172, 271, 244, 360]","```json
[
	{""bbox_2d"": [90, 138, 120, 176], ""label"": ""tumor""}
]
```",True,True,"[90, 138, 120, 176]"
144,/home/parthpk/NeuroChat//brain tumor/images/1837.jpg,ground,"If the tumor exists in the image, GROUND the tumor in the image. Return the answer in form of a list [x_min, y_min, x_max, y_max]
Otherwise, say 'There is no tumor in this image.'","GROUND the tumor in the image. Return the answer in form of a list [x_min, y_min, x_max, y_max]","[178, 272, 232, 357]","```json
[
	{""bbox_2d"": [88, 138, 116, 174], ""label"": ""tumor""}
]
```",True,True,"[88, 138, 116, 174]"
145,/home/parthpk/NeuroChat//brain tumor/images/1838.jpg,ground,"If the tumor exists in the image, GROUND the tumor in the image. Return the answer in form of a list [x_min, y_min, x_max, y_max]
Otherwise, say 'There is no tumor in this image.'","GROUND the tumor in the image. Return the answer in form of a list [x_min, y_min, x_max, y_max]","[180, 274, 233, 356]","```json
[
	{""bbox_2d"": [88, 138, 116, 178], ""label"": ""tumor""}
]
```",True,True,"[88, 138, 116, 178]"
146,/home/parthpk/NeuroChat//brain tumor/images/1839.jpg,ground,"If the tumor exists in the image, GROUND the tumor in the image. Return the answer in form of a list [x_min, y_min, x_max, y_max]
Otherwise, say 'There is no tumor in this image.'","GROUND the tumor in the image. Return the answer in form of a list [x_min, y_min, x_max, y_max]","[184, 278, 228, 352]","```json
[
	{""bbox_2d"": [92, 139, 118, 172], ""label"": ""tumor""}
]
```",True,True,"[92, 139, 118, 172]"
147,/home/parthpk/NeuroChat//brain tumor/images/1840.jpg,ground,"If the tumor exists in the image, GROUND the tumor in the image. Return the answer in form of a list [x_min, y_min, x_max, y_max]
Otherwise, say 'There is no tumor in this image.'","GROUND the tumor in the image. Return the answer in form of a list [x_min, y_min, x_max, y_max]","[186, 291, 229, 350]","```json
[
	{""bbox_2d"": [94, 146, 118, 168], ""label"": ""tumor""}
]
```",True,True,"[94, 146, 118, 168]"
148,/home/parthpk/NeuroChat//brain tumor/images/3012.jpg,ground,"If the tumor exists in the image, GROUND the tumor in the image. Return the answer in form of a list [x_min, y_min, x_max, y_max]
Otherwise, say 'There is no tumor in this image.'","GROUND the tumor in the image. Return the answer in form of a list [x_min, y_min, x_max, y_max]","[168, 197, 202, 267]","```json
[
	{""bbox_2d"": [32, 124, 66, 166], ""label"": ""tumor""}
]
```",True,True,"[32, 124, 66, 166]"
149,/home/parthpk/NeuroChat//brain tumor/images/3013.jpg,ground,"If the tumor exists in the image, GROUND the tumor in the image. Return the answer in form of a list [x_min, y_min, x_max, y_max]
Otherwise, say 'There is no tumor in this image.'","GROUND the tumor in the image. Return the answer in form of a list [x_min, y_min, x_max, y_max]","[161, 201, 232, 247]","```json
[
	{""bbox_2d"": [32, 126, 68, 168], ""label"": ""tumor""}
]
```",True,True,"[32, 126, 68, 168]"
150,/home/parthpk/NeuroChat//brain tumor/images/3014.jpg,ground,"If the tumor exists in the image, GROUND the tumor in the image. Return the answer in form of a list [x_min, y_min, x_max, y_max]
Otherwise, say 'There is no tumor in this image.'","GROUND the tumor in the image. Return the answer in form of a list [x_min, y_min, x_max, y_max]","[200, 238, 319, 298]","```json
[
	{""bbox_2d"": [68, 126, 100, 176], ""label"": ""tumor""}
]
```",True,True,"[68, 126, 100, 176]"
151,/home/parthpk/NeuroChat//brain tumor/images/3015.jpg,ground,"If the tumor exists in the image, GROUND the tumor in the image. Return the answer in form of a list [x_min, y_min, x_max, y_max]
Otherwise, say 'There is no tumor in this image.'","GROUND the tumor in the image. Return the answer in form of a list [x_min, y_min, x_max, y_max]","[199, 236, 310, 319]","```json
[
	{""bbox_2d"": [98, 121, 156, 156], ""label"": ""tumor""}
]
```",True,True,"[98, 121, 156, 156]"
152,/home/parthpk/NeuroChat//brain tumor/images/3016.jpg,ground,"If the tumor exists in the image, GROUND the tumor in the image. Return the answer in form of a list [x_min, y_min, x_max, y_max]
Otherwise, say 'There is no tumor in this image.'","GROUND the tumor in the image. Return the answer in form of a list [x_min, y_min, x_max, y_max]","[187, 244, 318, 339]","```json
[
	{""bbox_2d"": [92, 126, 156, 171], ""label"": ""tumor""}
]
```",True,True,"[92, 126, 156, 171]"
153,/home/parthpk/NeuroChat//brain tumor/images/3017.jpg,ground,"If the tumor exists in the image, GROUND the tumor in the image. Return the answer in form of a list [x_min, y_min, x_max, y_max]
Otherwise, say 'There is no tumor in this image.'","GROUND the tumor in the image. Return the answer in form of a list [x_min, y_min, x_max, y_max]","[182, 193, 351, 331]","```json
[
	{""bbox_2d"": [136, 98, 182, 141], ""label"": ""tumor""}
]
```",True,True,"[136, 98, 182, 141]"
154,/home/parthpk/NeuroChat//brain tumor/images/3018.jpg,ground,"If the tumor exists in the image, GROUND the tumor in the image. Return the answer in form of a list [x_min, y_min, x_max, y_max]
Otherwise, say 'There is no tumor in this image.'","GROUND the tumor in the image. Return the answer in form of a list [x_min, y_min, x_max, y_max]","[185, 181, 357, 337]","```json
[
	{""bbox_2d"": [142, 89, 178, 122], ""label"": ""tumor""}
]
```",True,True,"[142, 89, 178, 122]"
155,/home/parthpk/NeuroChat//brain tumor/images/3019.jpg,ground,"If the tumor exists in the image, GROUND the tumor in the image. Return the answer in form of a list [x_min, y_min, x_max, y_max]
Otherwise, say 'There is no tumor in this image.'","GROUND the tumor in the image. Return the answer in form of a list [x_min, y_min, x_max, y_max]","[184, 266, 301, 343]","```json
[
	{""bbox_2d"": [77, 82, 174, 130], ""label"": ""tumor""}
]
```",True,True,"[77, 82, 174, 130]"
156,/home/parthpk/NeuroChat//brain tumor/images/3020.jpg,ground,"If the tumor exists in the image, GROUND the tumor in the image. Return the answer in form of a list [x_min, y_min, x_max, y_max]
Otherwise, say 'There is no tumor in this image.'","GROUND the tumor in the image. Return the answer in form of a list [x_min, y_min, x_max, y_max]","[245, 77, 303, 151]","```json
[
	{""bbox_2d"": [122, 25, 158, 50], ""label"": ""tumor""}
]
```",True,True,"[122, 25, 158, 50]"
157,/home/parthpk/NeuroChat//brain tumor/images/3021.jpg,ground,"If the tumor exists in the image, GROUND the tumor in the image. Return the answer in form of a list [x_min, y_min, x_max, y_max]
Otherwise, say 'There is no tumor in this image.'","GROUND the tumor in the image. Return the answer in form of a list [x_min, y_min, x_max, y_max]","[250, 81, 295, 148]","```json
[
	{""bbox_2d"": [124, 42, 150, 78], ""label"": ""tumor""}
]
```",True,True,"[124, 42, 150, 78]"
158,/home/parthpk/NeuroChat//brain tumor/images/3022.jpg,ground,"If the tumor exists in the image, GROUND the tumor in the image. Return the answer in form of a list [x_min, y_min, x_max, y_max]
Otherwise, say 'There is no tumor in this image.'","GROUND the tumor in the image. Return the answer in form of a list [x_min, y_min, x_max, y_max]","[194, 228, 246, 274]","```json
[
	{""bbox_2d"": [88, 112, 118, 138], ""label"": ""tumor""}
]
```",True,True,"[88, 112, 118, 138]"
159,/home/parthpk/NeuroChat//brain tumor/images/3023.jpg,ground,"If the tumor exists in the image, GROUND the tumor in the image. Return the answer in form of a list [x_min, y_min, x_max, y_max]
Otherwise, say 'There is no tumor in this image.'","GROUND the tumor in the image. Return the answer in form of a list [x_min, y_min, x_max, y_max]","[176, 214, 249, 289]","```json
[
	{""bbox_2d"": [89, 112, 124, 144], ""label"": ""tumor""}
]
```",True,True,"[89, 112, 124, 144]"
160,/home/parthpk/NeuroChat//brain tumor/images/3024.jpg,ground,"If the tumor exists in the image, GROUND the tumor in the image. Return the answer in form of a list [x_min, y_min, x_max, y_max]
Otherwise, say 'There is no tumor in this image.'","GROUND the tumor in the image. Return the answer in form of a list [x_min, y_min, x_max, y_max]","[168, 208, 268, 290]","```json
[
	{""bbox_2d"": [84, 106, 133, 147], ""label"": ""tumor""}
]
```",True,True,"[84, 106, 133, 147]"
161,/home/parthpk/NeuroChat//brain tumor/images/3025.jpg,ground,"If the tumor exists in the image, GROUND the tumor in the image. Return the answer in form of a list [x_min, y_min, x_max, y_max]
Otherwise, say 'There is no tumor in this image.'","GROUND the tumor in the image. Return the answer in form of a list [x_min, y_min, x_max, y_max]","[167, 201, 266, 287]","```json
[
	{""bbox_2d"": [84, 104, 132, 142], ""label"": ""tumor""}
]
```",True,True,"[84, 104, 132, 142]"
162,/home/parthpk/NeuroChat//brain tumor/images/3026.jpg,ground,"If the tumor exists in the image, GROUND the tumor in the image. Return the answer in form of a list [x_min, y_min, x_max, y_max]
Otherwise, say 'There is no tumor in this image.'","GROUND the tumor in the image. Return the answer in form of a list [x_min, y_min, x_max, y_max]","[170, 198, 262, 273]","```json
[
	{""bbox_2d"": [86, 100, 131, 142], ""label"": ""tumor""}
]
```",True,True,"[86, 100, 131, 142]"
163,/home/parthpk/NeuroChat//brain tumor/images/3027.jpg,ground,"If the tumor exists in the image, GROUND the tumor in the image. Return the answer in form of a list [x_min, y_min, x_max, y_max]
Otherwise, say 'There is no tumor in this image.'","GROUND the tumor in the image. Return the answer in form of a list [x_min, y_min, x_max, y_max]","[162, 202, 254, 265]","```json
[
	{""bbox_2d"": [94, 104, 126, 138], ""label"": ""tumor""}
]
```",True,True,"[94, 104, 126, 138]"
164,/home/parthpk/NeuroChat//brain tumor/images/3028.jpg,ground,"If the tumor exists in the image, GROUND the tumor in the image. Return the answer in form of a list [x_min, y_min, x_max, y_max]
Otherwise, say 'There is no tumor in this image.'","GROUND the tumor in the image. Return the answer in form of a list [x_min, y_min, x_max, y_max]","[194, 234, 237, 262]","```json
[
	{""bbox_2d"": [88, 108, 126, 140], ""label"": ""tumor""}
]
```",True,True,"[88, 108, 126, 140]"
165,/home/parthpk/NeuroChat//brain tumor/images/3029.jpg,ground,"If the tumor exists in the image, GROUND the tumor in the image. Return the answer in form of a list [x_min, y_min, x_max, y_max]
Otherwise, say 'There is no tumor in this image.'","GROUND the tumor in the image. Return the answer in form of a list [x_min, y_min, x_max, y_max]","[204, 144, 282, 229]","```json
[
	{""bbox_2d"": [100, 52, 178, 140], ""label"": ""tumor""}
]
```",True,True,"[100, 52, 178, 140]"
166,/home/parthpk/NeuroChat//brain tumor/images/3030.jpg,ground,"If the tumor exists in the image, GROUND the tumor in the image. Return the answer in form of a list [x_min, y_min, x_max, y_max]
Otherwise, say 'There is no tumor in this image.'","GROUND the tumor in the image. Return the answer in form of a list [x_min, y_min, x_max, y_max]","[310, 150, 392, 236]","```json
[
	{""bbox_2d"": [156, 76, 198, 118], ""label"": ""tumor""}
]
```",True,True,"[156, 76, 198, 118]"
167,/home/parthpk/NeuroChat//brain tumor/images/3031.jpg,ground,"If the tumor exists in the image, GROUND the tumor in the image. Return the answer in form of a list [x_min, y_min, x_max, y_max]
Otherwise, say 'There is no tumor in this image.'","GROUND the tumor in the image. Return the answer in form of a list [x_min, y_min, x_max, y_max]","[211, 94, 374, 230]","```json
[
	{""bbox_2d"": [114, 46, 186, 116], ""label"": ""tumor""}
]
```",True,True,"[114, 46, 186, 116]"
168,/home/parthpk/NeuroChat//brain tumor/images/3032.jpg,ground,"If the tumor exists in the image, GROUND the tumor in the image. Return the answer in form of a list [x_min, y_min, x_max, y_max]
Otherwise, say 'There is no tumor in this image.'","GROUND the tumor in the image. Return the answer in form of a list [x_min, y_min, x_max, y_max]","[206, 72, 384, 237]","```json
[
	{""bbox_2d"": [102, 42, 192, 116], ""label"": ""tumor""}
]
```",True,True,"[102, 42, 192, 116]"
169,/home/parthpk/NeuroChat//brain tumor/images/3033.jpg,ground,"If the tumor exists in the image, GROUND the tumor in the image. Return the answer in form of a list [x_min, y_min, x_max, y_max]
Otherwise, say 'There is no tumor in this image.'","GROUND the tumor in the image. Return the answer in form of a list [x_min, y_min, x_max, y_max]","[206, 86, 385, 238]","```json
[
	{""bbox_2d"": [106, 40, 188, 118], ""label"": ""tumor""}
]
```",True,True,"[106, 40, 188, 118]"
170,/home/parthpk/NeuroChat//brain tumor/images/3034.jpg,ground,"If the tumor exists in the image, GROUND the tumor in the image. Return the answer in form of a list [x_min, y_min, x_max, y_max]
Otherwise, say 'There is no tumor in this image.'","GROUND the tumor in the image. Return the answer in form of a list [x_min, y_min, x_max, y_max]","[214, 88, 377, 249]","```json
[
	{""bbox_2d"": [112, 48, 188, 116], ""label"": ""tumor""}
]
```",True,True,"[112, 48, 188, 116]"
171,/home/parthpk/NeuroChat//brain tumor/images/3035.jpg,ground,"If the tumor exists in the image, GROUND the tumor in the image. Return the answer in form of a list [x_min, y_min, x_max, y_max]
Otherwise, say 'There is no tumor in this image.'","GROUND the tumor in the image. Return the answer in form of a list [x_min, y_min, x_max, y_max]","[243, 117, 356, 242]","```json
[
	{""bbox_2d"": [122, 58, 182, 116], ""label"": ""tumor""}
]
```",True,True,"[122, 58, 182, 116]"
172,/home/parthpk/NeuroChat//brain tumor/images/3036.jpg,ground,"If the tumor exists in the image, GROUND the tumor in the image. Return the answer in form of a list [x_min, y_min, x_max, y_max]
Otherwise, say 'There is no tumor in this image.'","GROUND the tumor in the image. Return the answer in form of a list [x_min, y_min, x_max, y_max]","[353, 139, 401, 194]","```json
[
	{""bbox_2d"": [68, 74, 166, 124], ""label"": ""tumor""}
]
```",True,True,"[68, 74, 166, 124]"
173,/home/parthpk/NeuroChat//brain tumor/images/3037.jpg,ground,"If the tumor exists in the image, GROUND the tumor in the image. Return the answer in form of a list [x_min, y_min, x_max, y_max]
Otherwise, say 'There is no tumor in this image.'","GROUND the tumor in the image. Return the answer in form of a list [x_min, y_min, x_max, y_max]","[346, 140, 398, 215]","```json
[
	{""bbox_2d"": [168, 70, 202, 107], ""label"": ""tumor""}
]
```",True,True,"[168, 70, 202, 107]"
174,/home/parthpk/NeuroChat//brain tumor/images/3038.jpg,ground,"If the tumor exists in the image, GROUND the tumor in the image. Return the answer in form of a list [x_min, y_min, x_max, y_max]
Otherwise, say 'There is no tumor in this image.'","GROUND the tumor in the image. Return the answer in form of a list [x_min, y_min, x_max, y_max]","[342, 141, 392, 207]","```json
[
	{""bbox_2d"": [168, 76, 198, 108], ""label"": ""tumor""}
]
```",True,True,"[168, 76, 198, 108]"
175,/home/parthpk/NeuroChat//brain tumor/images/3039.jpg,ground,"If the tumor exists in the image, GROUND the tumor in the image. Return the answer in form of a list [x_min, y_min, x_max, y_max]
Otherwise, say 'There is no tumor in this image.'","GROUND the tumor in the image. Return the answer in form of a list [x_min, y_min, x_max, y_max]","[346, 166, 370, 194]","```json
[
	{""bbox_2d"": [168, 78, 186, 98], ""label"": ""tumor""}
]
```",True,True,"[168, 78, 186, 98]"
176,/home/parthpk/NeuroChat//brain tumor/images/3040.jpg,ground,"If the tumor exists in the image, GROUND the tumor in the image. Return the answer in form of a list [x_min, y_min, x_max, y_max]
Otherwise, say 'There is no tumor in this image.'","GROUND the tumor in the image. Return the answer in form of a list [x_min, y_min, x_max, y_max]","[326, 166, 376, 196]","```json
[
	{""bbox_2d"": [156, 82, 184, 100], ""label"": ""tumor""}
]
```",True,True,"[156, 82, 184, 100]"
177,/home/parthpk/NeuroChat//brain tumor/images/3041.jpg,ground,"If the tumor exists in the image, GROUND the tumor in the image. Return the answer in form of a list [x_min, y_min, x_max, y_max]
Otherwise, say 'There is no tumor in this image.'","GROUND the tumor in the image. Return the answer in form of a list [x_min, y_min, x_max, y_max]","[324, 162, 354, 204]","```json
[
	{""bbox_2d"": [102, 152, 137, 190], ""label"": ""tumor""}
]
```",True,True,"[102, 152, 137, 190]"
178,/home/parthpk/NeuroChat//brain tumor/images/3042.jpg,ground,"If the tumor exists in the image, GROUND the tumor in the image. Return the answer in form of a list [x_min, y_min, x_max, y_max]
Otherwise, say 'There is no tumor in this image.'","GROUND the tumor in the image. Return the answer in form of a list [x_min, y_min, x_max, y_max]","[355, 252, 427, 381]","```json
[
	{""bbox_2d"": [91, 138, 160, 184], ""label"": ""tumor""}
]
```",True,True,"[91, 138, 160, 184]"
179,/home/parthpk/NeuroChat//brain tumor/images/3043.jpg,ground,"If the tumor exists in the image, GROUND the tumor in the image. Return the answer in form of a list [x_min, y_min, x_max, y_max]
Otherwise, say 'There is no tumor in this image.'","GROUND the tumor in the image. Return the answer in form of a list [x_min, y_min, x_max, y_max]","[353, 286, 424, 362]","```json
[
	{""bbox_2d"": [86, 132, 160, 196], ""label"": ""tumor""}
]
```",True,True,"[86, 132, 160, 196]"
180,/home/parthpk/NeuroChat//brain tumor/images/3044.jpg,ground,"If the tumor exists in the image, GROUND the tumor in the image. Return the answer in form of a list [x_min, y_min, x_max, y_max]
Otherwise, say 'There is no tumor in this image.'","GROUND the tumor in the image. Return the answer in form of a list [x_min, y_min, x_max, y_max]","[235, 267, 417, 357]","```json
[
	{""bbox_2d"": [104, 108, 164, 170], ""label"": ""tumor""}
]
```",True,True,"[104, 108, 164, 170]"
181,/home/parthpk/NeuroChat//brain tumor/images/3045.jpg,ground,"If the tumor exists in the image, GROUND the tumor in the image. Return the answer in form of a list [x_min, y_min, x_max, y_max]
Otherwise, say 'There is no tumor in this image.'","GROUND the tumor in the image. Return the answer in form of a list [x_min, y_min, x_max, y_max]","[216, 291, 410, 401]","```json
[
	{""bbox_2d"": [148, 114, 208, 144], ""label"": ""tumor""}
]
```",True,True,"[148, 114, 208, 144]"
182,/home/parthpk/NeuroChat//brain tumor/images/3046.jpg,ground,"If the tumor exists in the image, GROUND the tumor in the image. Return the answer in form of a list [x_min, y_min, x_max, y_max]
Otherwise, say 'There is no tumor in this image.'","GROUND the tumor in the image. Return the answer in form of a list [x_min, y_min, x_max, y_max]","[241, 304, 400, 381]","```json
[
	{""bbox_2d"": [113, 166, 152, 208], ""label"": ""tumor""}
]
```",True,True,"[113, 166, 152, 208]"
183,/home/parthpk/NeuroChat//brain tumor/images/3047.jpg,ground,"If the tumor exists in the image, GROUND the tumor in the image. Return the answer in form of a list [x_min, y_min, x_max, y_max]
Otherwise, say 'There is no tumor in this image.'","GROUND the tumor in the image. Return the answer in form of a list [x_min, y_min, x_max, y_max]","[317, 204, 344, 256]","```json
[
	{""bbox_2d"": [46, 134, 102, 198], ""label"": ""tumor""}
]
```",True,True,"[46, 134, 102, 198]"
184,/home/parthpk/NeuroChat//brain tumor/images/3048.jpg,ground,"If the tumor exists in the image, GROUND the tumor in the image. Return the answer in form of a list [x_min, y_min, x_max, y_max]
Otherwise, say 'There is no tumor in this image.'","GROUND the tumor in the image. Return the answer in form of a list [x_min, y_min, x_max, y_max]","[310, 206, 339, 235]","```json
[
	{""bbox_2d"": [100, 60, 171, 110], ""label"": ""tumor""}
]
```",True,True,"[100, 60, 171, 110]"
