id,image_path,question_type,question_prompt,gt_question,gt_answer,model_output,bb_gt_present,bb_pred_present,filtered_bb_pred
131,/home/parthpk/NeuroChat//brain tumor/images/1824.jpg,ground,"If the tumor exists in the image, GROUND the tumor in the image. Return the answer in form of a list [x_min, y_min, x_max, y_max]
Otherwise, say 'There is no tumor in this image.'","GROUND the tumor in the image. Return the answer in form of a list [x_min, y_min, x_max, y_max]","[179, 255, 257, 365]","```json
{
  ""answer"": ""There is no tumor in this image.""
}
```",True,False,The bounding box does not exist.
132,/home/parthpk/NeuroChat//brain tumor/images/1825.jpg,ground,"If the tumor exists in the image, GROUND the tumor in the image. Return the answer in form of a list [x_min, y_min, x_max, y_max]
Otherwise, say 'There is no tumor in this image.'","GROUND the tumor in the image. Return the answer in form of a list [x_min, y_min, x_max, y_max]","[182, 251, 256, 363]","```json
{
  ""answer"": ""There is no tumor in this image.""
}
```",True,False,The bounding box does not exist.
133,/home/parthpk/NeuroChat//brain tumor/images/1826.jpg,ground,"If the tumor exists in the image, GROUND the tumor in the image. Return the answer in form of a list [x_min, y_min, x_max, y_max]
Otherwise, say 'There is no tumor in this image.'","GROUND the tumor in the image. Return the answer in form of a list [x_min, y_min, x_max, y_max]","[178, 248, 255, 366]","```json
{
  ""answer"": ""There is no tumor in this image.""
}
```",True,False,The bounding box does not exist.
134,/home/parthpk/NeuroChat//brain tumor/images/1827.jpg,ground,"If the tumor exists in the image, GROUND the tumor in the image. Return the answer in form of a list [x_min, y_min, x_max, y_max]
Otherwise, say 'There is no tumor in this image.'","GROUND the tumor in the image. Return the answer in form of a list [x_min, y_min, x_max, y_max]","[172, 248, 254, 363]","```json
{
  ""answer"": ""There is no tumor in this image.""
}
```",True,False,The bounding box does not exist.
135,/home/parthpk/NeuroChat//brain tumor/images/1828.jpg,ground,"If the tumor exists in the image, GROUND the tumor in the image. Return the answer in form of a list [x_min, y_min, x_max, y_max]
Otherwise, say 'There is no tumor in this image.'","GROUND the tumor in the image. Return the answer in form of a list [x_min, y_min, x_max, y_max]","[166, 252, 257, 363]","```json
{
  ""answer"": ""There is no tumor in this image.""
}
```",True,False,The bounding box does not exist.
136,/home/parthpk/NeuroChat//brain tumor/images/1829.jpg,ground,"If the tumor exists in the image, GROUND the tumor in the image. Return the answer in form of a list [x_min, y_min, x_max, y_max]
Otherwise, say 'There is no tumor in this image.'","GROUND the tumor in the image. Return the answer in form of a list [x_min, y_min, x_max, y_max]","[171, 257, 255, 356]","```json
{
  ""answer"": ""There is no tumor in this image.""
}
```",True,False,The bounding box does not exist.
137,/home/parthpk/NeuroChat//brain tumor/images/1830.jpg,ground,"If the tumor exists in the image, GROUND the tumor in the image. Return the answer in form of a list [x_min, y_min, x_max, y_max]
Otherwise, say 'There is no tumor in this image.'","GROUND the tumor in the image. Return the answer in form of a list [x_min, y_min, x_max, y_max]","[193, 248, 238, 319]","```json
{
  ""answer"": ""There is no tumor in this image.""
}
```",True,False,The bounding box does not exist.
138,/home/parthpk/NeuroChat//brain tumor/images/1831.jpg,ground,"If the tumor exists in the image, GROUND the tumor in the image. Return the answer in form of a list [x_min, y_min, x_max, y_max]
Otherwise, say 'There is no tumor in this image.'","GROUND the tumor in the image. Return the answer in form of a list [x_min, y_min, x_max, y_max]","[187, 242, 244, 318]","```json
{
  ""answer"": ""There is no tumor in this image.""
}
```",True,False,The bounding box does not exist.
139,/home/parthpk/NeuroChat//brain tumor/images/1832.jpg,ground,"If the tumor exists in the image, GROUND the tumor in the image. Return the answer in form of a list [x_min, y_min, x_max, y_max]
Otherwise, say 'There is no tumor in this image.'","GROUND the tumor in the image. Return the answer in form of a list [x_min, y_min, x_max, y_max]","[188, 238, 247, 320]","```json
{
  ""answer"": ""There is no tumor in this image.""
}
```",True,False,The bounding box does not exist.
140,/home/parthpk/NeuroChat//brain tumor/images/1833.jpg,ground,"If the tumor exists in the image, GROUND the tumor in the image. Return the answer in form of a list [x_min, y_min, x_max, y_max]
Otherwise, say 'There is no tumor in this image.'","GROUND the tumor in the image. Return the answer in form of a list [x_min, y_min, x_max, y_max]","[182, 236, 254, 320]","```json
{
  ""answer"": ""There is no tumor in this image.""
}
```",True,False,The bounding box does not exist.
141,/home/parthpk/NeuroChat//brain tumor/images/1834.jpg,ground,"If the tumor exists in the image, GROUND the tumor in the image. Return the answer in form of a list [x_min, y_min, x_max, y_max]
Otherwise, say 'There is no tumor in this image.'","GROUND the tumor in the image. Return the answer in form of a list [x_min, y_min, x_max, y_max]","[190, 246, 241, 316]","```json
{
  ""answer"": ""There is no tumor in this image.""
}
```",True,False,The bounding box does not exist.
142,/home/parthpk/NeuroChat//brain tumor/images/1835.jpg,ground,"If the tumor exists in the image, GROUND the tumor in the image. Return the answer in form of a list [x_min, y_min, x_max, y_max]
Otherwise, say 'There is no tumor in this image.'","GROUND the tumor in the image. Return the answer in form of a list [x_min, y_min, x_max, y_max]","[183, 282, 237, 349]","```json
{
  ""answer"": ""There is no tumor in this image.""
}
```",True,False,The bounding box does not exist.
143,/home/parthpk/NeuroChat//brain tumor/images/1836.jpg,ground,"If the tumor exists in the image, GROUND the tumor in the image. Return the answer in form of a list [x_min, y_min, x_max, y_max]
Otherwise, say 'There is no tumor in this image.'","GROUND the tumor in the image. Return the answer in form of a list [x_min, y_min, x_max, y_max]","[172, 271, 244, 360]","```json
{
  ""answer"": ""There is no tumor in this image.""
}
```",True,False,The bounding box does not exist.
144,/home/parthpk/NeuroChat//brain tumor/images/1837.jpg,ground,"If the tumor exists in the image, GROUND the tumor in the image. Return the answer in form of a list [x_min, y_min, x_max, y_max]
Otherwise, say 'There is no tumor in this image.'","GROUND the tumor in the image. Return the answer in form of a list [x_min, y_min, x_max, y_max]","[178, 272, 232, 357]","```json
{
  ""answer"": ""There is no tumor in this image.""
}
```",True,False,The bounding box does not exist.
145,/home/parthpk/NeuroChat//brain tumor/images/1838.jpg,ground,"If the tumor exists in the image, GROUND the tumor in the image. Return the answer in form of a list [x_min, y_min, x_max, y_max]
Otherwise, say 'There is no tumor in this image.'","GROUND the tumor in the image. Return the answer in form of a list [x_min, y_min, x_max, y_max]","[180, 274, 233, 356]","```json
{
  ""answer"": ""There is no tumor in this image.""
}
```",True,False,The bounding box does not exist.
146,/home/parthpk/NeuroChat//brain tumor/images/1839.jpg,ground,"If the tumor exists in the image, GROUND the tumor in the image. Return the answer in form of a list [x_min, y_min, x_max, y_max]
Otherwise, say 'There is no tumor in this image.'","GROUND the tumor in the image. Return the answer in form of a list [x_min, y_min, x_max, y_max]","[184, 278, 228, 352]","```json
{
  ""answer"": ""There is no tumor in this image.""
}
```",True,False,The bounding box does not exist.
147,/home/parthpk/NeuroChat//brain tumor/images/1840.jpg,ground,"If the tumor exists in the image, GROUND the tumor in the image. Return the answer in form of a list [x_min, y_min, x_max, y_max]
Otherwise, say 'There is no tumor in this image.'","GROUND the tumor in the image. Return the answer in form of a list [x_min, y_min, x_max, y_max]","[186, 291, 229, 350]","```json
{
  ""answer"": ""There is no tumor in this image.""
}
```",True,False,The bounding box does not exist.
148,/home/parthpk/NeuroChat//brain tumor/images/3012.jpg,ground,"If the tumor exists in the image, GROUND the tumor in the image. Return the answer in form of a list [x_min, y_min, x_max, y_max]
Otherwise, say 'There is no tumor in this image.'","GROUND the tumor in the image. Return the answer in form of a list [x_min, y_min, x_max, y_max]","[168, 197, 202, 267]","```json
{
  ""answer"": ""There is no tumor in this image.""
}
```",True,False,The bounding box does not exist.
149,/home/parthpk/NeuroChat//brain tumor/images/3013.jpg,ground,"If the tumor exists in the image, GROUND the tumor in the image. Return the answer in form of a list [x_min, y_min, x_max, y_max]
Otherwise, say 'There is no tumor in this image.'","GROUND the tumor in the image. Return the answer in form of a list [x_min, y_min, x_max, y_max]","[161, 201, 232, 247]","```json
{
  ""answer"": ""There is no tumor in this image.""
}
```",True,False,The bounding box does not exist.
150,/home/parthpk/NeuroChat//brain tumor/images/3014.jpg,ground,"If the tumor exists in the image, GROUND the tumor in the image. Return the answer in form of a list [x_min, y_min, x_max, y_max]
Otherwise, say 'There is no tumor in this image.'","GROUND the tumor in the image. Return the answer in form of a list [x_min, y_min, x_max, y_max]","[200, 238, 319, 298]",There is no tumor in this image.,True,False,The bounding box does not exist.
151,/home/parthpk/NeuroChat//brain tumor/images/3015.jpg,ground,"If the tumor exists in the image, GROUND the tumor in the image. Return the answer in form of a list [x_min, y_min, x_max, y_max]
Otherwise, say 'There is no tumor in this image.'","GROUND the tumor in the image. Return the answer in form of a list [x_min, y_min, x_max, y_max]","[199, 236, 310, 319]","```json
{
  ""answer"": ""There is no tumor in this image.""
}
```",True,False,The bounding box does not exist.
152,/home/parthpk/NeuroChat//brain tumor/images/3016.jpg,ground,"If the tumor exists in the image, GROUND the tumor in the image. Return the answer in form of a list [x_min, y_min, x_max, y_max]
Otherwise, say 'There is no tumor in this image.'","GROUND the tumor in the image. Return the answer in form of a list [x_min, y_min, x_max, y_max]","[187, 244, 318, 339]","```json
{
  ""answer"": ""There is no tumor in this image.""
}
```",True,False,The bounding box does not exist.
153,/home/parthpk/NeuroChat//brain tumor/images/3017.jpg,ground,"If the tumor exists in the image, GROUND the tumor in the image. Return the answer in form of a list [x_min, y_min, x_max, y_max]
Otherwise, say 'There is no tumor in this image.'","GROUND the tumor in the image. Return the answer in form of a list [x_min, y_min, x_max, y_max]","[182, 193, 351, 331]","```json
{
  ""answer"": ""There is no tumor in this image.""
}
```",True,False,The bounding box does not exist.
154,/home/parthpk/NeuroChat//brain tumor/images/3018.jpg,ground,"If the tumor exists in the image, GROUND the tumor in the image. Return the answer in form of a list [x_min, y_min, x_max, y_max]
Otherwise, say 'There is no tumor in this image.'","GROUND the tumor in the image. Return the answer in form of a list [x_min, y_min, x_max, y_max]","[185, 181, 357, 337]","```json
{
  ""answer"": ""There is no tumor in this image.""
}
```",True,False,The bounding box does not exist.
155,/home/parthpk/NeuroChat//brain tumor/images/3019.jpg,ground,"If the tumor exists in the image, GROUND the tumor in the image. Return the answer in form of a list [x_min, y_min, x_max, y_max]
Otherwise, say 'There is no tumor in this image.'","GROUND the tumor in the image. Return the answer in form of a list [x_min, y_min, x_max, y_max]","[184, 266, 301, 343]","```json
{
  ""answer"": ""There is no tumor in this image.""
}
```",True,False,The bounding box does not exist.
156,/home/parthpk/NeuroChat//brain tumor/images/3020.jpg,ground,"If the tumor exists in the image, GROUND the tumor in the image. Return the answer in form of a list [x_min, y_min, x_max, y_max]
Otherwise, say 'There is no tumor in this image.'","GROUND the tumor in the image. Return the answer in form of a list [x_min, y_min, x_max, y_max]","[245, 77, 303, 151]","```json
{
  ""answer"": ""There is no tumor in this image.""
}
```",True,False,The bounding box does not exist.
157,/home/parthpk/NeuroChat//brain tumor/images/3021.jpg,ground,"If the tumor exists in the image, GROUND the tumor in the image. Return the answer in form of a list [x_min, y_min, x_max, y_max]
Otherwise, say 'There is no tumor in this image.'","GROUND the tumor in the image. Return the answer in form of a list [x_min, y_min, x_max, y_max]","[250, 81, 295, 148]","```json
{
  ""answer"": ""There is no tumor in this image.""
}
```",True,False,The bounding box does not exist.
158,/home/parthpk/NeuroChat//brain tumor/images/3022.jpg,ground,"If the tumor exists in the image, GROUND the tumor in the image. Return the answer in form of a list [x_min, y_min, x_max, y_max]
Otherwise, say 'There is no tumor in this image.'","GROUND the tumor in the image. Return the answer in form of a list [x_min, y_min, x_max, y_max]","[194, 228, 246, 274]","```json
{
  ""answer"": ""There is no tumor in this image.""
}
```",True,False,The bounding box does not exist.
159,/home/parthpk/NeuroChat//brain tumor/images/3023.jpg,ground,"If the tumor exists in the image, GROUND the tumor in the image. Return the answer in form of a list [x_min, y_min, x_max, y_max]
Otherwise, say 'There is no tumor in this image.'","GROUND the tumor in the image. Return the answer in form of a list [x_min, y_min, x_max, y_max]","[176, 214, 249, 289]","```json
{
  ""answer"": ""There is no tumor in this image.""
}
```",True,False,The bounding box does not exist.
160,/home/parthpk/NeuroChat//brain tumor/images/3024.jpg,ground,"If the tumor exists in the image, GROUND the tumor in the image. Return the answer in form of a list [x_min, y_min, x_max, y_max]
Otherwise, say 'There is no tumor in this image.'","GROUND the tumor in the image. Return the answer in form of a list [x_min, y_min, x_max, y_max]","[168, 208, 268, 290]","```json
{
  ""answer"": ""There is no tumor in this image.""
}
```",True,False,The bounding box does not exist.
161,/home/parthpk/NeuroChat//brain tumor/images/3025.jpg,ground,"If the tumor exists in the image, GROUND the tumor in the image. Return the answer in form of a list [x_min, y_min, x_max, y_max]
Otherwise, say 'There is no tumor in this image.'","GROUND the tumor in the image. Return the answer in form of a list [x_min, y_min, x_max, y_max]","[167, 201, 266, 287]","```json
{
  ""answer"": ""There is no tumor in this image.""
}
```",True,False,The bounding box does not exist.
162,/home/parthpk/NeuroChat//brain tumor/images/3026.jpg,ground,"If the tumor exists in the image, GROUND the tumor in the image. Return the answer in form of a list [x_min, y_min, x_max, y_max]
Otherwise, say 'There is no tumor in this image.'","GROUND the tumor in the image. Return the answer in form of a list [x_min, y_min, x_max, y_max]","[170, 198, 262, 273]","```json
{
  ""answer"": ""There is no tumor in this image.""
}
```",True,False,The bounding box does not exist.
163,/home/parthpk/NeuroChat//brain tumor/images/3027.jpg,ground,"If the tumor exists in the image, GROUND the tumor in the image. Return the answer in form of a list [x_min, y_min, x_max, y_max]
Otherwise, say 'There is no tumor in this image.'","GROUND the tumor in the image. Return the answer in form of a list [x_min, y_min, x_max, y_max]","[162, 202, 254, 265]","```json
{
  ""answer"": ""There is no tumor in this image.""
}
```",True,False,The bounding box does not exist.
164,/home/parthpk/NeuroChat//brain tumor/images/3028.jpg,ground,"If the tumor exists in the image, GROUND the tumor in the image. Return the answer in form of a list [x_min, y_min, x_max, y_max]
Otherwise, say 'There is no tumor in this image.'","GROUND the tumor in the image. Return the answer in form of a list [x_min, y_min, x_max, y_max]","[194, 234, 237, 262]","```json
{
  ""answer"": ""There is no tumor in this image.""
}
```",True,False,The bounding box does not exist.
165,/home/parthpk/NeuroChat//brain tumor/images/3029.jpg,ground,"If the tumor exists in the image, GROUND the tumor in the image. Return the answer in form of a list [x_min, y_min, x_max, y_max]
Otherwise, say 'There is no tumor in this image.'","GROUND the tumor in the image. Return the answer in form of a list [x_min, y_min, x_max, y_max]","[204, 144, 282, 229]","```json
{
  ""answer"": ""There is no tumor in this image.""
}
```",True,False,The bounding box does not exist.
166,/home/parthpk/NeuroChat//brain tumor/images/3030.jpg,ground,"If the tumor exists in the image, GROUND the tumor in the image. Return the answer in form of a list [x_min, y_min, x_max, y_max]
Otherwise, say 'There is no tumor in this image.'","GROUND the tumor in the image. Return the answer in form of a list [x_min, y_min, x_max, y_max]","[310, 150, 392, 236]","```json
{
  ""answer"": ""There is no tumor in this image.""
}
```",True,False,The bounding box does not exist.
167,/home/parthpk/NeuroChat//brain tumor/images/3031.jpg,ground,"If the tumor exists in the image, GROUND the tumor in the image. Return the answer in form of a list [x_min, y_min, x_max, y_max]
Otherwise, say 'There is no tumor in this image.'","GROUND the tumor in the image. Return the answer in form of a list [x_min, y_min, x_max, y_max]","[211, 94, 374, 230]","```json
{
  ""answer"": ""There is no tumor in this image.""
}
```",True,False,The bounding box does not exist.
168,/home/parthpk/NeuroChat//brain tumor/images/3032.jpg,ground,"If the tumor exists in the image, GROUND the tumor in the image. Return the answer in form of a list [x_min, y_min, x_max, y_max]
Otherwise, say 'There is no tumor in this image.'","GROUND the tumor in the image. Return the answer in form of a list [x_min, y_min, x_max, y_max]","[206, 72, 384, 237]","```json
{
  ""answer"": ""There is no tumor in this image.""
}
```",True,False,The bounding box does not exist.
169,/home/parthpk/NeuroChat//brain tumor/images/3033.jpg,ground,"If the tumor exists in the image, GROUND the tumor in the image. Return the answer in form of a list [x_min, y_min, x_max, y_max]
Otherwise, say 'There is no tumor in this image.'","GROUND the tumor in the image. Return the answer in form of a list [x_min, y_min, x_max, y_max]","[206, 86, 385, 238]","```json
{
  ""answer"": ""There is no tumor in this image.""
}
```",True,False,The bounding box does not exist.
170,/home/parthpk/NeuroChat//brain tumor/images/3034.jpg,ground,"If the tumor exists in the image, GROUND the tumor in the image. Return the answer in form of a list [x_min, y_min, x_max, y_max]
Otherwise, say 'There is no tumor in this image.'","GROUND the tumor in the image. Return the answer in form of a list [x_min, y_min, x_max, y_max]","[214, 88, 377, 249]","```json
{
  ""answer"": ""There is no tumor in this image.""
}
```",True,False,The bounding box does not exist.
171,/home/parthpk/NeuroChat//brain tumor/images/3035.jpg,ground,"If the tumor exists in the image, GROUND the tumor in the image. Return the answer in form of a list [x_min, y_min, x_max, y_max]
Otherwise, say 'There is no tumor in this image.'","GROUND the tumor in the image. Return the answer in form of a list [x_min, y_min, x_max, y_max]","[243, 117, 356, 242]","```json
{
  ""answer"": ""There is no tumor in this image.""
}
```",True,False,The bounding box does not exist.
172,/home/parthpk/NeuroChat//brain tumor/images/3036.jpg,ground,"If the tumor exists in the image, GROUND the tumor in the image. Return the answer in form of a list [x_min, y_min, x_max, y_max]
Otherwise, say 'There is no tumor in this image.'","GROUND the tumor in the image. Return the answer in form of a list [x_min, y_min, x_max, y_max]","[353, 139, 401, 194]","```json
{
  ""answer"": ""There is no tumor in this image.""
}
```",True,False,The bounding box does not exist.
173,/home/parthpk/NeuroChat//brain tumor/images/3037.jpg,ground,"If the tumor exists in the image, GROUND the tumor in the image. Return the answer in form of a list [x_min, y_min, x_max, y_max]
Otherwise, say 'There is no tumor in this image.'","GROUND the tumor in the image. Return the answer in form of a list [x_min, y_min, x_max, y_max]","[346, 140, 398, 215]","```json
{
  ""answer"": ""There is no tumor in this image.""
}
```",True,False,The bounding box does not exist.
174,/home/parthpk/NeuroChat//brain tumor/images/3038.jpg,ground,"If the tumor exists in the image, GROUND the tumor in the image. Return the answer in form of a list [x_min, y_min, x_max, y_max]
Otherwise, say 'There is no tumor in this image.'","GROUND the tumor in the image. Return the answer in form of a list [x_min, y_min, x_max, y_max]","[342, 141, 392, 207]","```json
{
  ""answer"": ""There is no tumor in this image.""
}
```",True,False,The bounding box does not exist.
175,/home/parthpk/NeuroChat//brain tumor/images/3039.jpg,ground,"If the tumor exists in the image, GROUND the tumor in the image. Return the answer in form of a list [x_min, y_min, x_max, y_max]
Otherwise, say 'There is no tumor in this image.'","GROUND the tumor in the image. Return the answer in form of a list [x_min, y_min, x_max, y_max]","[346, 166, 370, 194]","```json
{
  ""answer"": ""There is no tumor in this image.""
}
```",True,False,The bounding box does not exist.
176,/home/parthpk/NeuroChat//brain tumor/images/3040.jpg,ground,"If the tumor exists in the image, GROUND the tumor in the image. Return the answer in form of a list [x_min, y_min, x_max, y_max]
Otherwise, say 'There is no tumor in this image.'","GROUND the tumor in the image. Return the answer in form of a list [x_min, y_min, x_max, y_max]","[326, 166, 376, 196]","```json
{
  ""answer"": ""There is no tumor in this image.""
}
```",True,False,The bounding box does not exist.
177,/home/parthpk/NeuroChat//brain tumor/images/3041.jpg,ground,"If the tumor exists in the image, GROUND the tumor in the image. Return the answer in form of a list [x_min, y_min, x_max, y_max]
Otherwise, say 'There is no tumor in this image.'","GROUND the tumor in the image. Return the answer in form of a list [x_min, y_min, x_max, y_max]","[324, 162, 354, 204]","```json
{
  ""answer"": ""There is no tumor in this image.""
}
```",True,False,The bounding box does not exist.
178,/home/parthpk/NeuroChat//brain tumor/images/3042.jpg,ground,"If the tumor exists in the image, GROUND the tumor in the image. Return the answer in form of a list [x_min, y_min, x_max, y_max]
Otherwise, say 'There is no tumor in this image.'","GROUND the tumor in the image. Return the answer in form of a list [x_min, y_min, x_max, y_max]","[355, 252, 427, 381]","```json
{
  ""answer"": ""There is no tumor in this image.""
}
```",True,False,The bounding box does not exist.
179,/home/parthpk/NeuroChat//brain tumor/images/3043.jpg,ground,"If the tumor exists in the image, GROUND the tumor in the image. Return the answer in form of a list [x_min, y_min, x_max, y_max]
Otherwise, say 'There is no tumor in this image.'","GROUND the tumor in the image. Return the answer in form of a list [x_min, y_min, x_max, y_max]","[353, 286, 424, 362]","```json
{
  ""answer"": ""There is no tumor in this image.""
}
```",True,False,The bounding box does not exist.
180,/home/parthpk/NeuroChat//brain tumor/images/3044.jpg,ground,"If the tumor exists in the image, GROUND the tumor in the image. Return the answer in form of a list [x_min, y_min, x_max, y_max]
Otherwise, say 'There is no tumor in this image.'","GROUND the tumor in the image. Return the answer in form of a list [x_min, y_min, x_max, y_max]","[235, 267, 417, 357]","```json
{
  ""answer"": ""There is no tumor in this image.""
}
```",True,False,The bounding box does not exist.
181,/home/parthpk/NeuroChat//brain tumor/images/3045.jpg,ground,"If the tumor exists in the image, GROUND the tumor in the image. Return the answer in form of a list [x_min, y_min, x_max, y_max]
Otherwise, say 'There is no tumor in this image.'","GROUND the tumor in the image. Return the answer in form of a list [x_min, y_min, x_max, y_max]","[216, 291, 410, 401]","```json
{
  ""answer"": ""There is no tumor in this image.""
}
```",True,False,The bounding box does not exist.
182,/home/parthpk/NeuroChat//brain tumor/images/3046.jpg,ground,"If the tumor exists in the image, GROUND the tumor in the image. Return the answer in form of a list [x_min, y_min, x_max, y_max]
Otherwise, say 'There is no tumor in this image.'","GROUND the tumor in the image. Return the answer in form of a list [x_min, y_min, x_max, y_max]","[241, 304, 400, 381]","```json
{
  ""answer"": ""There is no tumor in this image.""
}
```",True,False,The bounding box does not exist.
183,/home/parthpk/NeuroChat//brain tumor/images/3047.jpg,ground,"If the tumor exists in the image, GROUND the tumor in the image. Return the answer in form of a list [x_min, y_min, x_max, y_max]
Otherwise, say 'There is no tumor in this image.'","GROUND the tumor in the image. Return the answer in form of a list [x_min, y_min, x_max, y_max]","[317, 204, 344, 256]","```json
{
  ""answer"": ""There is no tumor in this image.""
}
```",True,False,The bounding box does not exist.
184,/home/parthpk/NeuroChat//brain tumor/images/3048.jpg,ground,"If the tumor exists in the image, GROUND the tumor in the image. Return the answer in form of a list [x_min, y_min, x_max, y_max]
Otherwise, say 'There is no tumor in this image.'","GROUND the tumor in the image. Return the answer in form of a list [x_min, y_min, x_max, y_max]","[310, 206, 339, 235]","```json
{
  ""answer"": ""There is no tumor in this image.""
}
```",True,False,The bounding box does not exist.
185,/home/parthpk/NeuroChat//brain tumor/images/3049.jpg,ground,"If the tumor exists in the image, GROUND the tumor in the image. Return the answer in form of a list [x_min, y_min, x_max, y_max]
Otherwise, say 'There is no tumor in this image.'","GROUND the tumor in the image. Return the answer in form of a list [x_min, y_min, x_max, y_max]","[137, 156, 193, 241]","```json
{
  ""answer"": ""There is no tumor in this image.""
}
```",True,False,The bounding box does not exist.
186,/home/parthpk/NeuroChat//brain tumor/images/3050.jpg,ground,"If the tumor exists in the image, GROUND the tumor in the image. Return the answer in form of a list [x_min, y_min, x_max, y_max]
Otherwise, say 'There is no tumor in this image.'","GROUND the tumor in the image. Return the answer in form of a list [x_min, y_min, x_max, y_max]","[116, 155, 193, 248]","```json
{
  ""answer"": ""There is no tumor in this image.""
}
```",True,False,The bounding box does not exist.
187,/home/parthpk/NeuroChat//brain tumor/images/3051.jpg,ground,"If the tumor exists in the image, GROUND the tumor in the image. Return the answer in form of a list [x_min, y_min, x_max, y_max]
Otherwise, say 'There is no tumor in this image.'","GROUND the tumor in the image. Return the answer in form of a list [x_min, y_min, x_max, y_max]","[100, 134, 205, 257]","```json
{
  ""answer"": ""There is no tumor in this image.""
}
```",True,False,The bounding box does not exist.
188,/home/parthpk/NeuroChat//brain tumor/images/3052.jpg,ground,"If the tumor exists in the image, GROUND the tumor in the image. Return the answer in form of a list [x_min, y_min, x_max, y_max]
Otherwise, say 'There is no tumor in this image.'","GROUND the tumor in the image. Return the answer in form of a list [x_min, y_min, x_max, y_max]","[87, 131, 207, 260]","```json
{
  ""answer"": ""There is no tumor in this image.""
}
```",True,False,The bounding box does not exist.
189,/home/parthpk/NeuroChat//brain tumor/images/3053.jpg,ground,"If the tumor exists in the image, GROUND the tumor in the image. Return the answer in form of a list [x_min, y_min, x_max, y_max]
Otherwise, say 'There is no tumor in this image.'","GROUND the tumor in the image. Return the answer in form of a list [x_min, y_min, x_max, y_max]","[82, 122, 212, 266]","```json
{
  ""answer"": ""There is no tumor in this image.""
}
```",True,False,The bounding box does not exist.
190,/home/parthpk/NeuroChat//brain tumor/images/3054.jpg,ground,"If the tumor exists in the image, GROUND the tumor in the image. Return the answer in form of a list [x_min, y_min, x_max, y_max]
Otherwise, say 'There is no tumor in this image.'","GROUND the tumor in the image. Return the answer in form of a list [x_min, y_min, x_max, y_max]","[83, 116, 223, 265]","```json
{
  ""answer"": ""There is no tumor in this image.""
}
```",True,False,The bounding box does not exist.
191,/home/parthpk/NeuroChat//brain tumor/images/3055.jpg,ground,"If the tumor exists in the image, GROUND the tumor in the image. Return the answer in form of a list [x_min, y_min, x_max, y_max]
Otherwise, say 'There is no tumor in this image.'","GROUND the tumor in the image. Return the answer in form of a list [x_min, y_min, x_max, y_max]","[86, 109, 284, 272]","```json
{
  ""answer"": ""There is no tumor in this image.""
}
```",True,False,The bounding box does not exist.
192,/home/parthpk/NeuroChat//brain tumor/images/3056.jpg,ground,"If the tumor exists in the image, GROUND the tumor in the image. Return the answer in form of a list [x_min, y_min, x_max, y_max]
Otherwise, say 'There is no tumor in this image.'","GROUND the tumor in the image. Return the answer in form of a list [x_min, y_min, x_max, y_max]","[259, 94, 331, 178]","```json
{
  ""answer"": ""There is no tumor in this image.""
}
```",True,False,The bounding box does not exist.
193,/home/parthpk/NeuroChat//brain tumor/images/3057.jpg,ground,"If the tumor exists in the image, GROUND the tumor in the image. Return the answer in form of a list [x_min, y_min, x_max, y_max]
Otherwise, say 'There is no tumor in this image.'","GROUND the tumor in the image. Return the answer in form of a list [x_min, y_min, x_max, y_max]","[257, 88, 342, 170]","```json
{
  ""answer"": ""There is no tumor in this image.""
}
```",True,False,The bounding box does not exist.
194,/home/parthpk/NeuroChat//brain tumor/images/3058.jpg,ground,"If the tumor exists in the image, GROUND the tumor in the image. Return the answer in form of a list [x_min, y_min, x_max, y_max]
Otherwise, say 'There is no tumor in this image.'","GROUND the tumor in the image. Return the answer in form of a list [x_min, y_min, x_max, y_max]","[246, 88, 358, 226]","```json
{
  ""answer"": ""There is no tumor in this image.""
}
```",True,False,The bounding box does not exist.
195,/home/parthpk/NeuroChat//brain tumor/images/3059.jpg,ground,"If the tumor exists in the image, GROUND the tumor in the image. Return the answer in form of a list [x_min, y_min, x_max, y_max]
Otherwise, say 'There is no tumor in this image.'","GROUND the tumor in the image. Return the answer in form of a list [x_min, y_min, x_max, y_max]","[249, 97, 377, 222]","```json
{
  ""answer"": ""There is no tumor in this image.""
}
```",True,False,The bounding box does not exist.
196,/home/parthpk/NeuroChat//brain tumor/images/3060.jpg,ground,"If the tumor exists in the image, GROUND the tumor in the image. Return the answer in form of a list [x_min, y_min, x_max, y_max]
Otherwise, say 'There is no tumor in this image.'","GROUND the tumor in the image. Return the answer in form of a list [x_min, y_min, x_max, y_max]","[247, 96, 372, 233]","```json
{
  ""answer"": ""There is no tumor in this image.""
}
```",True,False,The bounding box does not exist.
197,/home/parthpk/NeuroChat//brain tumor/images/3061.jpg,ground,"If the tumor exists in the image, GROUND the tumor in the image. Return the answer in form of a list [x_min, y_min, x_max, y_max]
Otherwise, say 'There is no tumor in this image.'","GROUND the tumor in the image. Return the answer in form of a list [x_min, y_min, x_max, y_max]","[257, 141, 367, 212]","```json
{
  ""answer"": ""There is no tumor in this image.""
}
```",True,False,The bounding box does not exist.
