id,image_path,question_type,question_prompt,gt_question,gt_answer,model_output
3643,/home/parthpk/NeuroChat//Brain Tumor Classification (MRI)/Test/pituitary/Te-pi_0213.jpg,tumor_presence,Provide short and direct answer for the user's question.Is there a tumor visible in this scan?,Is there a tumor visible in this scan?,"Confirmed, tumor is present.","```json
{
  ""answer"": ""No""
}
```"
3644,/home/parthpk/NeuroChat//Brain Tumor Classification (MRI)/Test/pituitary/Te-pi_0213.jpg,tumor_type,Provide short and direct answer for the user's question.What is the detected tumor type?,What is the detected tumor type?,This is classified as a pituitary tumor.,"```json
{
  ""answer"": ""glioblastoma""
}
```"
3645,/home/parthpk/NeuroChat//Brain Tumor Classification (MRI)/Test/pituitary/Te-pi_0213.jpg,image_type,Provide short and direct answer for the user's question.What kind of image view is this?,What kind of image view is this?,Coronal plane is shown.,"```json
{
  ""answer"": ""Axial""
}
```"
3646,/home/parthpk/NeuroChat//Brain Tumor Classification (MRI)/Test/pituitary/Te-pi_0214.jpg,tumor_presence,Provide short and direct answer for the user's question.Is a tumor present in the scan provided?,Is a tumor present in the scan provided?,"Confirmed, tumor is present.","```json
{
  ""answer"": ""No""
}
```"
3647,/home/parthpk/NeuroChat//Brain Tumor Classification (MRI)/Test/pituitary/Te-pi_0214.jpg,tumor_type,Provide short and direct answer for the user's question.What kind of tumor is present in the image?,What kind of tumor is present in the image?,This scan has pituitary type.,"```json
{
  ""answer"": ""The image shows a tumor in the brain, but the specific type of tumor cannot be determined from this image alone. A detailed analysis by a medical professional is required for accurate diagnosis.""
}
```"
3648,/home/parthpk/NeuroChat//Brain Tumor Classification (MRI)/Test/pituitary/Te-pi_0214.jpg,image_type,Provide short and direct answer for the user's question.Identify the image orientation.,Identify the image orientation.,This scan uses coronal plane.,"```json
{
  ""answer"": ""Coronal""
}
```"
3649,/home/parthpk/NeuroChat//Brain Tumor Classification (MRI)/Test/pituitary/Te-pi_0215.jpg,tumor_presence,Provide short and direct answer for the user's question.Is this an example of a tumorous brain scan?,Is this an example of a tumorous brain scan?,"Confirmed, tumor is present.","```json
{
  ""answer"": ""Yes""
}
```"
3650,/home/parthpk/NeuroChat//Brain Tumor Classification (MRI)/Test/pituitary/Te-pi_0215.jpg,tumor_type,Provide short and direct answer for the user's question.Specify the tumor type visible here.,Specify the tumor type visible here.,A pituitary is present in this scan.,"```json
{
  ""answer"": ""Glioblastoma""
}
```"
3651,/home/parthpk/NeuroChat//Brain Tumor Classification (MRI)/Test/pituitary/Te-pi_0215.jpg,image_type,Provide short and direct answer for the user's question.Which plane is shown in the image?,Which plane is shown in the image?,This is a coronal view.,"```json
{
  ""answer"": ""Coronal""
}
```"
3652,/home/parthpk/NeuroChat//Brain Tumor Classification (MRI)/Test/pituitary/Te-pi_0216.jpg,tumor_presence,Provide short and direct answer for the user's question.Is a tumor present in the scan provided?,Is a tumor present in the scan provided?,"Yes, tumor identified.","```json
{
  ""answer"": ""No""
}
```"
3653,/home/parthpk/NeuroChat//Brain Tumor Classification (MRI)/Test/pituitary/Te-pi_0216.jpg,tumor_type,Provide short and direct answer for the user's question.Can you tell the type of tumor shown?,Can you tell the type of tumor shown?,This is classified as a pituitary tumor.,"```json
{
  ""answer"": ""The image provided is a T1-weighted MRI scan of the brain, which is a common type of MRI used to visualize brain structures. However, the image does not show a tumor. It appears to be a normal brain scan with no visible abnormalities. If there is a concern about a tumor, a more detailed analysis by a radiologist is necessary.""
}
```"
3654,/home/parthpk/NeuroChat//Brain Tumor Classification (MRI)/Test/pituitary/Te-pi_0216.jpg,image_type,Provide short and direct answer for the user's question.Which anatomical plane is used?,Which anatomical plane is used?,Scan is from coronal direction.,"```json
{
  ""answer"": ""Coronal""
}
```"
3655,/home/parthpk/NeuroChat//Brain Tumor Classification (MRI)/Test/pituitary/Te-pi_0217.jpg,tumor_presence,Provide short and direct answer for the user's question.Does this brain image contain a tumor?,Does this brain image contain a tumor?,"Yes, tumor identified.","```json
{
  ""answer"": ""No""
}
```"
3656,/home/parthpk/NeuroChat//Brain Tumor Classification (MRI)/Test/pituitary/Te-pi_0217.jpg,tumor_type,Provide short and direct answer for the user's question.What is the classification of this tumor?,What is the classification of this tumor?,It is a pituitary tumor.,"```json
{
  ""answer"": ""Glioblastoma""
}
```"
3657,/home/parthpk/NeuroChat//Brain Tumor Classification (MRI)/Test/pituitary/Te-pi_0217.jpg,image_type,Provide short and direct answer for the user's question.Which anatomical plane is used?,Which anatomical plane is used?,The image is coronal.,"```json
{
  ""answer"": ""Coronal""
}
```"
3658,/home/parthpk/NeuroChat//Brain Tumor Classification (MRI)/Test/pituitary/Te-pi_0218.jpg,tumor_presence,Provide short and direct answer for the user's question.Is there any abnormal growth in this MRI?,Is there any abnormal growth in this MRI?,A tumor can be seen clearly.,"```json
{
  ""answer"": ""Yes""
}
```"
3659,/home/parthpk/NeuroChat//Brain Tumor Classification (MRI)/Test/pituitary/Te-pi_0218.jpg,tumor_type,Provide short and direct answer for the user's question.What is the classification of this tumor?,What is the classification of this tumor?,Detected tumor: pituitary.,"```json
{
  ""answer"": ""Glioblastoma""
}
```"
3660,/home/parthpk/NeuroChat//Brain Tumor Classification (MRI)/Test/pituitary/Te-pi_0218.jpg,image_type,Provide short and direct answer for the user's question.Identify the image orientation.,Identify the image orientation.,The image is coronal.,"```json
{
  ""answer"": ""The image is in the axial orientation.""
}
```"
3661,/home/parthpk/NeuroChat//Brain Tumor Classification (MRI)/Test/pituitary/Te-pi_0219.jpg,tumor_presence,Provide short and direct answer for the user's question.Is the scan indicating the presence of a tumor?,Is the scan indicating the presence of a tumor?,"Certainly, a tumor exists.","```json
{
  ""answer"": ""No""
}
```"
3662,/home/parthpk/NeuroChat//Brain Tumor Classification (MRI)/Test/pituitary/Te-pi_0219.jpg,tumor_type,Provide short and direct answer for the user's question.What is the detected tumor type?,What is the detected tumor type?,The tumor is pituitary.,"```json
{
  ""answer"": ""The image provided is a T1-weighted MRI of the brain, which is commonly used to detect various types of tumors. However, without additional clinical information, imaging characteristics, and a radiologist's interpretation, it is not possible to definitively determine the type of tumor. The image shows a mass lesion in the brain, but the specific type (e.g., glioma, meningioma, metastasis, etc.) cannot be accurately diagnosed from this image alone.""
}
```"
3663,/home/parthpk/NeuroChat//Brain Tumor Classification (MRI)/Test/pituitary/Te-pi_0219.jpg,image_type,Provide short and direct answer for the user's question.What is the view type of this image?,What is the view type of this image?,Orientation: coronal.,"```json
{
  ""answer"": ""Axial""
}
```"
3664,/home/parthpk/NeuroChat//Brain Tumor Classification (MRI)/Test/pituitary/Te-pi_0220.jpg,tumor_presence,Provide short and direct answer for the user's question.Is a tumor present in the scan provided?,Is a tumor present in the scan provided?,"Yes, it looks like there is a tumor.","```json
{
  ""answer"": ""No""
}
```"
3665,/home/parthpk/NeuroChat//Brain Tumor Classification (MRI)/Test/pituitary/Te-pi_0220.jpg,tumor_type,Provide short and direct answer for the user's question.Identify the tumor type in this scan.,Identify the tumor type in this scan.,This scan has pituitary type.,"```json
{
  ""answer"": ""Glioblastoma""
}
```"
3666,/home/parthpk/NeuroChat//Brain Tumor Classification (MRI)/Test/pituitary/Te-pi_0220.jpg,image_type,Provide short and direct answer for the user's question.What is the view type of this image?,What is the view type of this image?,Coronal type image.,"```json
{
  ""answer"": ""Coronal""
}
```"
3667,/home/parthpk/NeuroChat//Brain Tumor Classification (MRI)/Test/pituitary/Te-pi_0221.jpg,tumor_presence,Provide short and direct answer for the user's question.Is the scan indicating the presence of a tumor?,Is the scan indicating the presence of a tumor?,"Yes, a tumor is present.","```json
{
  ""answer"": ""Yes""
}
```"
3668,/home/parthpk/NeuroChat//Brain Tumor Classification (MRI)/Test/pituitary/Te-pi_0221.jpg,tumor_type,Provide short and direct answer for the user's question.Which tumor type does this image show?,Which tumor type does this image show?,This is classified as a pituitary tumor.,"```json
{
  ""answer"": ""Glioblastoma""
}
```"
3669,/home/parthpk/NeuroChat//Brain Tumor Classification (MRI)/Test/pituitary/Te-pi_0221.jpg,image_type,Provide short and direct answer for the user's question.What is the view type of this image?,What is the view type of this image?,Coronal perspective image.,"```json
{
  ""answer"": ""Axial""
}
```"
3670,/home/parthpk/NeuroChat//Brain Tumor Classification (MRI)/Test/pituitary/Te-pi_0222.jpg,tumor_presence,Provide short and direct answer for the user's question.Does this brain image contain a tumor?,Does this brain image contain a tumor?,"Yes, abnormal tissue is seen.","```json
{
  ""answer"": ""No""
}
```"
3671,/home/parthpk/NeuroChat//Brain Tumor Classification (MRI)/Test/pituitary/Te-pi_0222.jpg,tumor_type,Provide short and direct answer for the user's question.Identify the tumor type in this scan.,Identify the tumor type in this scan.,The tumor is pituitary.,"```json
{
  ""answer"": ""glioblastoma""
}
```"
3672,/home/parthpk/NeuroChat//Brain Tumor Classification (MRI)/Test/pituitary/Te-pi_0222.jpg,image_type,Provide short and direct answer for the user's question.Which anatomical plane is used?,Which anatomical plane is used?,Coronal perspective image.,"```json
{
  ""answer"": ""Coronal""
}
```"
3673,/home/parthpk/NeuroChat//Brain Tumor Classification (MRI)/Test/pituitary/Te-pi_0223.jpg,tumor_presence,Provide short and direct answer for the user's question.Is this an example of a tumorous brain scan?,Is this an example of a tumorous brain scan?,A tumor is visible in the image.,"```json
{
  ""answer"": ""Yes""
}
```"
3674,/home/parthpk/NeuroChat//Brain Tumor Classification (MRI)/Test/pituitary/Te-pi_0223.jpg,tumor_type,Provide short and direct answer for the user's question.Which tumor type does this image show?,Which tumor type does this image show?,It is a pituitary tumor.,"```json
{
  ""answer"": ""Glioblastoma""
}
```"
3675,/home/parthpk/NeuroChat//Brain Tumor Classification (MRI)/Test/pituitary/Te-pi_0223.jpg,image_type,Provide short and direct answer for the user's question.Which anatomical plane is used?,Which anatomical plane is used?,View type: coronal.,"```json
{
  ""answer"": ""Axial""
}
```"
3676,/home/parthpk/NeuroChat//Brain Tumor Classification (MRI)/Test/pituitary/Te-pi_0224.jpg,tumor_presence,Provide short and direct answer for the user's question.Does this MRI image show a tumor?,Does this MRI image show a tumor?,"Certainly, a tumor exists.","```json
{
  ""answer"": ""No""
}
```"
3677,/home/parthpk/NeuroChat//Brain Tumor Classification (MRI)/Test/pituitary/Te-pi_0224.jpg,tumor_type,Provide short and direct answer for the user's question.Which tumor type does this image show?,Which tumor type does this image show?,This image displays a pituitary tumor.,"```json
{
  ""answer"": ""glioblastoma""
}
```"
3678,/home/parthpk/NeuroChat//Brain Tumor Classification (MRI)/Test/pituitary/Te-pi_0224.jpg,image_type,Provide short and direct answer for the user's question.In which direction is this MRI taken?,In which direction is this MRI taken?,Coronal plane is shown.,"```json
{
  ""answer"": ""Coronal""
}
```"
3679,/home/parthpk/NeuroChat//Brain Tumor Classification (MRI)/Test/pituitary/Te-pi_0225.jpg,tumor_presence,Provide short and direct answer for the user's question.Can a tumor be observed in the image?,Can a tumor be observed in the image?,A tumor is visible in the image.,"```json
{
  ""answer"": ""Yes""
}
```"
3680,/home/parthpk/NeuroChat//Brain Tumor Classification (MRI)/Test/pituitary/Te-pi_0225.jpg,tumor_type,Provide short and direct answer for the user's question.Identify the tumor type in this scan.,Identify the tumor type in this scan.,This image displays a pituitary tumor.,"```json
{
  ""answer"": ""Glioblastoma""
}
```"
3681,/home/parthpk/NeuroChat//Brain Tumor Classification (MRI)/Test/pituitary/Te-pi_0225.jpg,image_type,Provide short and direct answer for the user's question.What is the imaging perspective?,What is the imaging perspective?,View type: coronal.,"```json
{
  ""answer"": ""Axial""
}
```"
3682,/home/parthpk/NeuroChat//Brain Tumor Classification (MRI)/Test/pituitary/Te-pi_0226.jpg,tumor_presence,Provide short and direct answer for the user's question.Is there any abnormal growth in this MRI?,Is there any abnormal growth in this MRI?,"Yes, it looks like there is a tumor.","```json
{
  ""answer"": ""Yes, there appears to be an abnormal growth in the MRI. The image shows a mass in the brain, which is not a normal structure and could indicate a tumor or other pathology.""
}
```"
3683,/home/parthpk/NeuroChat//Brain Tumor Classification (MRI)/Test/pituitary/Te-pi_0226.jpg,tumor_type,Provide short and direct answer for the user's question.Can you tell the type of tumor shown?,Can you tell the type of tumor shown?,This is classified as a pituitary tumor.,"```json
{
  ""answer"": ""The image shows a mass in the brain, but the specific type of tumor cannot be determined from this image alone. A detailed analysis by a medical professional is required for accurate diagnosis.""
}
```"
3684,/home/parthpk/NeuroChat//Brain Tumor Classification (MRI)/Test/pituitary/Te-pi_0226.jpg,image_type,Provide short and direct answer for the user's question.Can you name the scan view type?,Can you name the scan view type?,Coronal plane is shown.,"```json
{
  ""answer"": ""Axial""
}
```"
3685,/home/parthpk/NeuroChat//Brain Tumor Classification (MRI)/Test/pituitary/Te-pi_0227.jpg,tumor_presence,Provide short and direct answer for the user's question.Does this MRI show signs of a tumor?,Does this MRI show signs of a tumor?,"Certainly, a tumor exists.","```json
{
  ""answer"": ""No""
}
```"
3686,/home/parthpk/NeuroChat//Brain Tumor Classification (MRI)/Test/pituitary/Te-pi_0227.jpg,tumor_type,Provide short and direct answer for the user's question.What is the classification of this tumor?,What is the classification of this tumor?,Pituitary is the tumor type here.,"```json
{
  ""answer"": ""Glioblastoma""
}
```"
3687,/home/parthpk/NeuroChat//Brain Tumor Classification (MRI)/Test/pituitary/Te-pi_0227.jpg,image_type,Provide short and direct answer for the user's question.What image type is displayed here?,What image type is displayed here?,Coronal perspective image.,"```json
{
  ""answer"": ""MRI""
}
```"
3688,/home/parthpk/NeuroChat//Brain Tumor Classification (MRI)/Test/pituitary/Te-pi_0228.jpg,tumor_presence,Provide short and direct answer for the user's question.Does this brain image contain a tumor?,Does this brain image contain a tumor?,"Yes, a tumor is present.","```json
{
  ""answer"": ""No""
}
```"
3689,/home/parthpk/NeuroChat//Brain Tumor Classification (MRI)/Test/pituitary/Te-pi_0228.jpg,tumor_type,Provide short and direct answer for the user's question.What is the classification of this tumor?,What is the classification of this tumor?,The tumor is pituitary.,"```json
{
  ""answer"": ""Glioblastoma""
}
```"
3690,/home/parthpk/NeuroChat//Brain Tumor Classification (MRI)/Test/pituitary/Te-pi_0228.jpg,image_type,Provide short and direct answer for the user's question.In which direction is this MRI taken?,In which direction is this MRI taken?,The image is coronal.,"```json
{
  ""answer"": ""Coronal""
}
```"
3691,/home/parthpk/NeuroChat//Brain Tumor Classification (MRI)/Test/pituitary/Te-pi_0229.jpg,tumor_presence,Provide short and direct answer for the user's question.Does this MRI image show a tumor?,Does this MRI image show a tumor?,"Yes, this is a positive case for tumor.","```json
{
  ""answer"": ""No""
}
```"
3692,/home/parthpk/NeuroChat//Brain Tumor Classification (MRI)/Test/pituitary/Te-pi_0229.jpg,tumor_type,Provide short and direct answer for the user's question.Identify the tumor type in this scan.,Identify the tumor type in this scan.,The tumor is pituitary.,"```json
{
  ""answer"": ""glioblastoma""
}
```"
3693,/home/parthpk/NeuroChat//Brain Tumor Classification (MRI)/Test/pituitary/Te-pi_0229.jpg,image_type,Provide short and direct answer for the user's question.What kind of image view is this?,What kind of image view is this?,Orientation: coronal.,"```json
{
  ""answer"": ""Axial""
}
```"
3694,/home/parthpk/NeuroChat//Brain Tumor Classification (MRI)/Test/pituitary/Te-pi_0230.jpg,tumor_presence,Provide short and direct answer for the user's question.Is this an example of a tumorous brain scan?,Is this an example of a tumorous brain scan?,A tumor can be seen clearly.,"```json
{
  ""answer"": ""Yes""
}
```"
3695,/home/parthpk/NeuroChat//Brain Tumor Classification (MRI)/Test/pituitary/Te-pi_0230.jpg,tumor_type,Provide short and direct answer for the user's question.What tumor subtype is this?,What tumor subtype is this?,This image displays a pituitary tumor.,"```json
{
  ""answer"": ""Glioblastoma""
}
```"
3696,/home/parthpk/NeuroChat//Brain Tumor Classification (MRI)/Test/pituitary/Te-pi_0230.jpg,image_type,Provide short and direct answer for the user's question.What kind of image view is this?,What kind of image view is this?,This scan uses coronal plane.,"```json
{
  ""answer"": ""Axial""
}
```"
3697,/home/parthpk/NeuroChat//Brain Tumor Classification (MRI)/Test/pituitary/Te-pi_0231.jpg,tumor_presence,Provide short and direct answer for the user's question.Does this brain image contain a tumor?,Does this brain image contain a tumor?,"Yes, this is a positive case for tumor.","```json
{
  ""answer"": ""No""
}
```"
3698,/home/parthpk/NeuroChat//Brain Tumor Classification (MRI)/Test/pituitary/Te-pi_0231.jpg,tumor_type,Provide short and direct answer for the user's question.Can you tell the type of tumor shown?,Can you tell the type of tumor shown?,Pituitary is the tumor type here.,"```json
{
  ""answer"": ""The image provided is a T1-weighted MRI of the brain, which is commonly used to visualize tumors. However, without additional clinical information and a detailed analysis by a radiologist, it is not possible to definitively identify the type of tumor shown. The appearance of a tumor on MRI can vary widely depending on the type, location, and characteristics of the tumor. For a precise diagnosis, a radiologist would need to review the full MRI series and consider the patient's clinical history and other imaging findings.""
}
```"
3699,/home/parthpk/NeuroChat//Brain Tumor Classification (MRI)/Test/pituitary/Te-pi_0231.jpg,image_type,Provide short and direct answer for the user's question.What kind of image view is this?,What kind of image view is this?,Coronal perspective image.,"```json
{
  ""answer"": ""Axial""
}
```"
3700,/home/parthpk/NeuroChat//Brain Tumor Classification (MRI)/Test/pituitary/Te-pi_0232.jpg,tumor_presence,Provide short and direct answer for the user's question.Can a tumor be observed in the image?,Can a tumor be observed in the image?,A tumor is visible in the image.,"```json
{
  ""answer"": ""Yes""
}
```"
3701,/home/parthpk/NeuroChat//Brain Tumor Classification (MRI)/Test/pituitary/Te-pi_0232.jpg,tumor_type,Provide short and direct answer for the user's question.What is the classification of this tumor?,What is the classification of this tumor?,Pituitary is the tumor type here.,"```json
{
  ""answer"": ""Glioblastoma""
}
```"
3702,/home/parthpk/NeuroChat//Brain Tumor Classification (MRI)/Test/pituitary/Te-pi_0232.jpg,image_type,Provide short and direct answer for the user's question.What is the imaging perspective?,What is the imaging perspective?,Coronal perspective image.,"```json
{
  ""answer"": ""Coronal""
}
```"
3703,/home/parthpk/NeuroChat//Brain Tumor Classification (MRI)/Test/pituitary/Te-pi_0233.jpg,tumor_presence,Provide short and direct answer for the user's question.Can you detect any tumor in this image?,Can you detect any tumor in this image?,"Yes, tumor identified.","```json
{
  ""answer"": ""No""
}
```"
3704,/home/parthpk/NeuroChat//Brain Tumor Classification (MRI)/Test/pituitary/Te-pi_0233.jpg,tumor_type,Provide short and direct answer for the user's question.What does the scan indicate as tumor type?,What does the scan indicate as tumor type?,Pituitary is the tumor type here.,"```json
{
  ""answer"": ""The scan does not provide enough information to determine the specific type of tumor. A definitive diagnosis requires clinical correlation and further imaging or biopsy.""
}
```"
3705,/home/parthpk/NeuroChat//Brain Tumor Classification (MRI)/Test/pituitary/Te-pi_0233.jpg,image_type,Provide short and direct answer for the user's question.What kind of image view is this?,What kind of image view is this?,Coronal plane is shown.,"```json
{
  ""answer"": ""Axial""
}
```"
3706,/home/parthpk/NeuroChat//Brain Tumor Classification (MRI)/Test/pituitary/Te-pi_0234.jpg,tumor_presence,Provide short and direct answer for the user's question.Does this MRI show signs of a tumor?,Does this MRI show signs of a tumor?,"Yes, tumor identified.","```json
{
  ""answer"": ""No""
}
```"
3707,/home/parthpk/NeuroChat//Brain Tumor Classification (MRI)/Test/pituitary/Te-pi_0234.jpg,tumor_type,Provide short and direct answer for the user's question.What does the scan indicate as tumor type?,What does the scan indicate as tumor type?,Pituitary tumor is shown here.,"```json
{
  ""answer"": ""The scan indicates a tumor type that appears to be a glioma, which is a type of brain tumor that arises from glial cells. However, a definitive diagnosis would require a biopsy and further clinical evaluation.""
}
```"
3708,/home/parthpk/NeuroChat//Brain Tumor Classification (MRI)/Test/pituitary/Te-pi_0234.jpg,image_type,Provide short and direct answer for the user's question.In which direction is this MRI taken?,In which direction is this MRI taken?,This is a coronal view.,"```json
{
  ""answer"": ""Coronal""
}
```"
3709,/home/parthpk/NeuroChat//Brain Tumor Classification (MRI)/Test/pituitary/Te-pi_0235.jpg,tumor_presence,Provide short and direct answer for the user's question.Does this MRI image show a tumor?,Does this MRI image show a tumor?,"Confirmed, tumor is present.","```json
{
  ""answer"": ""No""
}
```"
3710,/home/parthpk/NeuroChat//Brain Tumor Classification (MRI)/Test/pituitary/Te-pi_0235.jpg,tumor_type,Provide short and direct answer for the user's question.Identify the tumor type in this scan.,Identify the tumor type in this scan.,Pituitary tumor is shown here.,"```json
{
  ""answer"": ""glioblastoma""
}
```"
3711,/home/parthpk/NeuroChat//Brain Tumor Classification (MRI)/Test/pituitary/Te-pi_0235.jpg,image_type,Provide short and direct answer for the user's question.What kind of image view is this?,What kind of image view is this?,This scan uses coronal plane.,"```json
{
  ""answer"": ""Axial""
}
```"
3712,/home/parthpk/NeuroChat//Brain Tumor Classification (MRI)/Test/pituitary/Te-pi_0236.jpg,tumor_presence,Provide short and direct answer for the user's question.Does this MRI show signs of a tumor?,Does this MRI show signs of a tumor?,A tumor can be seen clearly.,"```json
{
  ""answer"": ""No""
}
```"
3713,/home/parthpk/NeuroChat//Brain Tumor Classification (MRI)/Test/pituitary/Te-pi_0236.jpg,tumor_type,Provide short and direct answer for the user's question.What is the detected tumor type?,What is the detected tumor type?,This image displays a pituitary tumor.,"```json
{
  ""answer"": ""The image provided is a T1-weighted MRI scan of the brain, which is commonly used to detect various types of tumors. However, without additional clinical information, imaging characteristics, and a detailed analysis by a radiologist, it is not possible to definitively determine the type of tumor. The scan shows a mass in the brain, but the specific type (e.g., glioma, meningioma, metastasis, etc.) cannot be accurately diagnosed from this image alone.""
}
```"
3714,/home/parthpk/NeuroChat//Brain Tumor Classification (MRI)/Test/pituitary/Te-pi_0236.jpg,image_type,Provide short and direct answer for the user's question.What is the view type of this image?,What is the view type of this image?,Coronal perspective image.,"```json
{
  ""answer"": ""Axial""
}
```"
3715,/home/parthpk/NeuroChat//Brain Tumor Classification (MRI)/Test/pituitary/Te-pi_0237.jpg,tumor_presence,Provide short and direct answer for the user's question.Is a tumor present in the scan provided?,Is a tumor present in the scan provided?,"Yes, abnormal tissue is seen.","```json
{
  ""answer"": ""No""
}
```"
3716,/home/parthpk/NeuroChat//Brain Tumor Classification (MRI)/Test/pituitary/Te-pi_0237.jpg,tumor_type,Provide short and direct answer for the user's question.What tumor subtype is this?,What tumor subtype is this?,Pituitary is the tumor type here.,"```json
{
  ""answer"": ""This image appears to be a T1-weighted MRI of the brain, which is commonly used to visualize tumors. However, without additional clinical information and a more detailed analysis by a radiologist, it is not possible to definitively identify the tumor subtype. The image shows a mass in the left temporal lobe, which could be indicative of various tumor types such as glioblastoma, meningioma, or metastasis. A definitive diagnosis would require further imaging, clinical history, and possibly biopsy.""
}
```"
3717,/home/parthpk/NeuroChat//Brain Tumor Classification (MRI)/Test/pituitary/Te-pi_0237.jpg,image_type,Provide short and direct answer for the user's question.Can you name the scan view type?,Can you name the scan view type?,Coronal slice is shown.,"```json
{
  ""answer"": ""Axial""
}
```"
3718,/home/parthpk/NeuroChat//Brain Tumor Classification (MRI)/Test/pituitary/Te-pi_0238.jpg,tumor_presence,Provide short and direct answer for the user's question.Can a tumor be observed in the image?,Can a tumor be observed in the image?,"Confirmed, tumor is present.","```json
{
  ""answer"": ""Yes""
}
```"
3719,/home/parthpk/NeuroChat//Brain Tumor Classification (MRI)/Test/pituitary/Te-pi_0238.jpg,tumor_type,Provide short and direct answer for the user's question.Identify the tumor type in this scan.,Identify the tumor type in this scan.,A pituitary is present in this scan.,"```json
{
  ""answer"": ""Glioblastoma""
}
```"
3720,/home/parthpk/NeuroChat//Brain Tumor Classification (MRI)/Test/pituitary/Te-pi_0238.jpg,image_type,Provide short and direct answer for the user's question.Which anatomical plane is used?,Which anatomical plane is used?,This scan uses coronal plane.,"```json
{
  ""answer"": ""Coronal""
}
```"
3721,/home/parthpk/NeuroChat//Brain Tumor Classification (MRI)/Test/pituitary/Te-pi_0239.jpg,tumor_presence,Provide short and direct answer for the user's question.Is this an example of a tumorous brain scan?,Is this an example of a tumorous brain scan?,"Certainly, a tumor exists.","```json
{
  ""answer"": ""No""
}
```"
3722,/home/parthpk/NeuroChat//Brain Tumor Classification (MRI)/Test/pituitary/Te-pi_0239.jpg,tumor_type,Provide short and direct answer for the user's question.What is the detected tumor type?,What is the detected tumor type?,The tumor is pituitary.,"```json
{
  ""answer"": ""The image provided is a T1-weighted MRI scan of the brain, which is commonly used to detect various types of tumors. However, without additional clinical information and a detailed analysis by a radiologist, it is not possible to definitively determine the type of tumor present. The scan shows a mass in the brain, but the specific type (e.g., glioma, meningioma, metastasis, etc.) cannot be accurately diagnosed from this image alone.""
}
```"
3723,/home/parthpk/NeuroChat//Brain Tumor Classification (MRI)/Test/pituitary/Te-pi_0239.jpg,image_type,Provide short and direct answer for the user's question.What kind of image view is this?,What kind of image view is this?,Coronal type image.,"```json
{
  ""answer"": ""Axial""
}
```"
3724,/home/parthpk/NeuroChat//Brain Tumor Classification (MRI)/Test/pituitary/Te-pi_0240.jpg,tumor_presence,Provide short and direct answer for the user's question.Does this MRI show signs of a tumor?,Does this MRI show signs of a tumor?,"Confirmed, tumor is present.","```json
{
  ""answer"": ""No""
}
```"
3725,/home/parthpk/NeuroChat//Brain Tumor Classification (MRI)/Test/pituitary/Te-pi_0240.jpg,tumor_type,Provide short and direct answer for the user's question.What is the classification of this tumor?,What is the classification of this tumor?,Pituitary tumor is shown here.,"```json
{
  ""answer"": ""Glioblastoma""
}
```"
3726,/home/parthpk/NeuroChat//Brain Tumor Classification (MRI)/Test/pituitary/Te-pi_0240.jpg,image_type,Provide short and direct answer for the user's question.What image type is displayed here?,What image type is displayed here?,Coronal perspective image.,"```json
{
  ""answer"": ""MRI""
}
```"
3727,/home/parthpk/NeuroChat//Brain Tumor Classification (MRI)/Test/pituitary/Te-pi_0241.jpg,tumor_presence,Provide short and direct answer for the user's question.Does this MRI image show a tumor?,Does this MRI image show a tumor?,"Confirmed, tumor is present.","```json
{
  ""answer"": ""No""
}
```"
3728,/home/parthpk/NeuroChat//Brain Tumor Classification (MRI)/Test/pituitary/Te-pi_0241.jpg,tumor_type,Provide short and direct answer for the user's question.What is the classification of this tumor?,What is the classification of this tumor?,Type of tumor: pituitary.,"```json
{
  ""answer"": ""Glioblastoma""
}
```"
3729,/home/parthpk/NeuroChat//Brain Tumor Classification (MRI)/Test/pituitary/Te-pi_0241.jpg,image_type,Provide short and direct answer for the user's question.Identify the image orientation.,Identify the image orientation.,Orientation: coronal.,"```json
{
  ""answer"": ""The image is in the axial orientation.""
}
```"
3730,/home/parthpk/NeuroChat//Brain Tumor Classification (MRI)/Test/pituitary/Te-pi_0242.jpg,tumor_presence,Provide short and direct answer for the user's question.Does this MRI show signs of a tumor?,Does this MRI show signs of a tumor?,"Yes, this is a positive case for tumor.","```json
{
  ""answer"": ""No""
}
```"
3731,/home/parthpk/NeuroChat//Brain Tumor Classification (MRI)/Test/pituitary/Te-pi_0242.jpg,tumor_type,Provide short and direct answer for the user's question.Can you tell the type of tumor shown?,Can you tell the type of tumor shown?,Type of tumor: pituitary.,"```json
{
  ""answer"": ""ANSWER NOT PROVIDED""
}
```"
3732,/home/parthpk/NeuroChat//Brain Tumor Classification (MRI)/Test/pituitary/Te-pi_0242.jpg,image_type,Provide short and direct answer for the user's question.What is the imaging perspective?,What is the imaging perspective?,Coronal plane is shown.,"```json
{
  ""answer"": ""Coronal""
}
```"
3733,/home/parthpk/NeuroChat//Brain Tumor Classification (MRI)/Test/pituitary/Te-pi_0243.jpg,tumor_presence,Provide short and direct answer for the user's question.Is there a tumor visible in this scan?,Is there a tumor visible in this scan?,"Yes, it looks like there is a tumor.","```json
{
  ""answer"": ""No""
}
```"
