dataset_name,path,image,question,answer,type
Brain Tumor MRI,Brain Tumor MRI/Test/glioma_tumor/image(75).jpg,image(75).jpg,What is the detected tumor type?,This image displays a glioma tumor.,tumor_type
Brain Tumor MRI,Brain Tumor MRI/Test/glioma_tumor/image(76).jpg,image(76).jpg,Can you tell the type of tumor shown?,It is a glioma.,tumor_type
Brain Tumor MRI,Brain Tumor MRI/Test/glioma_tumor/image(77).jpg,image(77).jpg,Can you tell the type of tumor shown?,Glioma tumor is shown here.,tumor_type
Brain Tumor MRI,Brain Tumor MRI/Test/glioma_tumor/image(78).jpg,image(78).jpg,What does the scan indicate as tumor type?,Glioma tumor is shown here.,tumor_type
Brain Tumor MRI,Brain Tumor MRI/Test/glioma_tumor/image(79).jpg,image(79).jpg,What does the scan indicate as tumor type?,The tumor is glioma.,tumor_type
Brain Tumor MRI,Brain Tumor MRI/Test/glioma_tumor/image(80).jpg,image(80).jpg,Identify the tumor type in this scan.,The tumor is glioma.,tumor_type
Brain Tumor MRI,Brain Tumor MRI/Test/glioma_tumor/image(81).jpg,image(81).jpg,Which tumor type does this image show?,Detected tumor: glioma.,tumor_type
Brain Tumor MRI,Brain Tumor MRI/Test/glioma_tumor/image(82).jpg,image(82).jpg,Can you tell the type of tumor shown?,The tumor is glioma.,tumor_type
Brain Tumor MRI,Brain Tumor MRI/Test/glioma_tumor/image(83).jpg,image(83).jpg,Identify the tumor type in this scan.,This image displays a glioma tumor.,tumor_type
Brain Tumor MRI,Brain Tumor MRI/Test/glioma_tumor/image(84).jpg,image(84).jpg,What does the scan indicate as tumor type?,This is classified as a glioma.,tumor_type
Brain Tumor MRI,Brain Tumor MRI/Test/glioma_tumor/image(85).jpg,image(85).jpg,What kind of tumor is present in the image?,Glioma is the tumor type here.,tumor_type
Brain Tumor MRI,Brain Tumor MRI/Test/glioma_tumor/image(86).jpg,image(86).jpg,Identify the tumor type in this scan.,This image displays a glioma tumor.,tumor_type
Brain Tumor MRI,Brain Tumor MRI/Test/glioma_tumor/image(87).jpg,image(87).jpg,Specify the tumor type visible here.,This scan has glioma type.,tumor_type
Brain Tumor MRI,Brain Tumor MRI/Test/glioma_tumor/image(88).jpg,image(88).jpg,What tumor subtype is this?,A glioma is present in this scan.,tumor_type
Brain Tumor MRI,Brain Tumor MRI/Test/glioma_tumor/image(89).jpg,image(89).jpg,What specific tumor is present here?,Detected tumor: glioma.,tumor_type
Brain Tumor MRI,Brain Tumor MRI/Test/glioma_tumor/image(90).jpg,image(90).jpg,What specific tumor is present here?,Glioma is the tumor type here.,tumor_type
Brain Tumor MRI,Brain Tumor MRI/Test/glioma_tumor/image(91).jpg,image(91).jpg,What specific tumor is present here?,It is a glioma.,tumor_type
Brain Tumor MRI,Brain Tumor MRI/Test/glioma_tumor/image(92).jpg,image(92).jpg,What is the detected tumor type?,This image displays a glioma tumor.,tumor_type
Brain Tumor MRI,Brain Tumor MRI/Test/glioma_tumor/image(93).jpg,image(93).jpg,Which tumor type does this image show?,Detected tumor: glioma.,tumor_type
Brain Tumor MRI,Brain Tumor MRI/Test/glioma_tumor/image(94).jpg,image(94).jpg,What specific tumor is present here?,This image displays a glioma tumor.,tumor_type
Brain Tumor MRI,Brain Tumor MRI/Test/glioma_tumor/image(95).jpg,image(95).jpg,Can you tell the type of tumor shown?,Detected tumor: glioma.,tumor_type
Brain Tumor MRI,Brain Tumor MRI/Test/glioma_tumor/image(97).jpg,image(97).jpg,What does the scan indicate as tumor type?,Glioma is the tumor type here.,tumor_type
Brain Tumor MRI,Brain Tumor MRI/Test/glioma_tumor/image(98).jpg,image(98).jpg,Which tumor type does this image show?,This scan has glioma type.,tumor_type
Brain Tumor MRI,Brain Tumor MRI/Test/glioma_tumor/image(99).jpg,image(99).jpg,Can you tell the type of tumor shown?,This is classified as a glioma.,tumor_type
Brain Tumor MRI,Brain Tumor MRI/Test/glioma_tumor/image(100).jpg,image(100).jpg,Identify the tumor type in this scan.,This is classified as a glioma.,tumor_type
Brain Tumor MRI,Brain Tumor MRI/Test/meningioma_tumor/image(0).jpg,image(0).jpg,What is the detected tumor type?,Meningioma is the tumor type here.,tumor_type
Brain Tumor MRI,Brain Tumor MRI/Test/meningioma_tumor/image(1).jpg,image(1).jpg,Which tumor type does this image show?,A meningioma is present in this scan.,tumor_type
Brain Tumor MRI,Brain Tumor MRI/Test/meningioma_tumor/image(2).jpg,image(2).jpg,What tumor subtype is this?,Meningioma tumor is shown here.,tumor_type
Brain Tumor MRI,Brain Tumor MRI/Test/meningioma_tumor/image(3).jpg,image(3).jpg,Can you tell the type of tumor shown?,Detected tumor: meningioma.,tumor_type
Brain Tumor MRI,Brain Tumor MRI/Test/meningioma_tumor/image(4).jpg,image(4).jpg,Which tumor type does this image show?,It is a meningioma.,tumor_type
Brain Tumor MRI,Brain Tumor MRI/Test/meningioma_tumor/image(5).jpg,image(5).jpg,Identify the tumor type in this scan.,Meningioma is the tumor type here.,tumor_type
Brain Tumor MRI,Brain Tumor MRI/Test/meningioma_tumor/image(6).jpg,image(6).jpg,What is the detected tumor type?,Meningioma tumor is shown here.,tumor_type
Brain Tumor MRI,Brain Tumor MRI/Test/meningioma_tumor/image(7).jpg,image(7).jpg,What does the scan indicate as tumor type?,This is classified as a meningioma.,tumor_type
Brain Tumor MRI,Brain Tumor MRI/Test/meningioma_tumor/image(8).jpg,image(8).jpg,What is the classification of this tumor?,Meningioma tumor is shown here.,tumor_type
Brain Tumor MRI,Brain Tumor MRI/Test/meningioma_tumor/image(9).jpg,image(9).jpg,Can you tell the type of tumor shown?,This scan has meningioma type.,tumor_type
Brain Tumor MRI,Brain Tumor MRI/Test/meningioma_tumor/image(10).jpg,image(10).jpg,What specific tumor is present here?,Meningioma is the tumor type here.,tumor_type
Brain Tumor MRI,Brain Tumor MRI/Test/meningioma_tumor/image(11).jpg,image(11).jpg,Which tumor type does this image show?,This image displays a meningioma tumor.,tumor_type
Brain Tumor MRI,Brain Tumor MRI/Test/meningioma_tumor/image(12).jpg,image(12).jpg,What is the classification of this tumor?,Meningioma tumor is shown here.,tumor_type
Brain Tumor MRI,Brain Tumor MRI/Test/meningioma_tumor/image(13).jpg,image(13).jpg,Identify the tumor type in this scan.,Detected tumor: meningioma.,tumor_type
Brain Tumor MRI,Brain Tumor MRI/Test/meningioma_tumor/image(14).jpg,image(14).jpg,What is the classification of this tumor?,The tumor is meningioma.,tumor_type
Brain Tumor MRI,Brain Tumor MRI/Test/meningioma_tumor/image(15).jpg,image(15).jpg,Can you tell the type of tumor shown?,Meningioma tumor is shown here.,tumor_type
Brain Tumor MRI,Brain Tumor MRI/Test/meningioma_tumor/image(16).jpg,image(16).jpg,What does the scan indicate as tumor type?,This scan has meningioma type.,tumor_type
Brain Tumor MRI,Brain Tumor MRI/Test/meningioma_tumor/image(17).jpg,image(17).jpg,What is the detected tumor type?,This scan has meningioma type.,tumor_type
Brain Tumor MRI,Brain Tumor MRI/Test/meningioma_tumor/image(18).jpg,image(18).jpg,What specific tumor is present here?,This scan has meningioma type.,tumor_type
Brain Tumor MRI,Brain Tumor MRI/Test/meningioma_tumor/image(19).jpg,image(19).jpg,What specific tumor is present here?,A meningioma is present in this scan.,tumor_type
Brain Tumor MRI,Brain Tumor MRI/Test/meningioma_tumor/image(20).jpg,image(20).jpg,What tumor subtype is this?,This is classified as a meningioma.,tumor_type
Brain Tumor MRI,Brain Tumor MRI/Test/meningioma_tumor/image(21).jpg,image(21).jpg,What kind of tumor is present in the image?,Type of tumor: meningioma.,tumor_type
Brain Tumor MRI,Brain Tumor MRI/Test/meningioma_tumor/image(22).jpg,image(22).jpg,Can you tell the type of tumor shown?,The tumor is meningioma.,tumor_type
Brain Tumor MRI,Brain Tumor MRI/Test/meningioma_tumor/image(23).jpg,image(23).jpg,Can you tell the type of tumor shown?,It is a meningioma.,tumor_type
Brain Tumor MRI,Brain Tumor MRI/Test/meningioma_tumor/image(24).jpg,image(24).jpg,What kind of tumor is present in the image?,Meningioma is the tumor type here.,tumor_type
Brain Tumor MRI,Brain Tumor MRI/Test/meningioma_tumor/image(25).jpg,image(25).jpg,What does the scan indicate as tumor type?,Meningioma tumor is shown here.,tumor_type
Brain Tumor MRI,Brain Tumor MRI/Test/meningioma_tumor/image(26).jpg,image(26).jpg,What is the detected tumor type?,It is a meningioma.,tumor_type
Brain Tumor MRI,Brain Tumor MRI/Test/meningioma_tumor/image(27).jpg,image(27).jpg,Which tumor type does this image show?,Meningioma tumor is shown here.,tumor_type
Brain Tumor MRI,Brain Tumor MRI/Test/meningioma_tumor/image(28).jpg,image(28).jpg,What specific tumor is present here?,It is a meningioma.,tumor_type
Brain Tumor MRI,Brain Tumor MRI/Test/meningioma_tumor/image(29).jpg,image(29).jpg,Identify the tumor type in this scan.,This image displays a meningioma tumor.,tumor_type
Brain Tumor MRI,Brain Tumor MRI/Test/meningioma_tumor/image(30).jpg,image(30).jpg,Specify the tumor type visible here.,Meningioma tumor is shown here.,tumor_type
Brain Tumor MRI,Brain Tumor MRI/Test/meningioma_tumor/image(31).jpg,image(31).jpg,What is the detected tumor type?,This scan has meningioma type.,tumor_type
Brain Tumor MRI,Brain Tumor MRI/Test/meningioma_tumor/image(32).jpg,image(32).jpg,What kind of tumor is present in the image?,This is classified as a meningioma.,tumor_type
Brain Tumor MRI,Brain Tumor MRI/Test/meningioma_tumor/image(33).jpg,image(33).jpg,Can you tell the type of tumor shown?,The tumor is meningioma.,tumor_type
Brain Tumor MRI,Brain Tumor MRI/Test/meningioma_tumor/image(34).jpg,image(34).jpg,Which tumor type does this image show?,Meningioma tumor is shown here.,tumor_type
Brain Tumor MRI,Brain Tumor MRI/Test/meningioma_tumor/image(35).jpg,image(35).jpg,What is the classification of this tumor?,This image displays a meningioma tumor.,tumor_type
Brain Tumor MRI,Brain Tumor MRI/Test/meningioma_tumor/image(36).jpg,image(36).jpg,What specific tumor is present here?,This scan has meningioma type.,tumor_type
Brain Tumor MRI,Brain Tumor MRI/Test/meningioma_tumor/image(37).jpg,image(37).jpg,What does the scan indicate as tumor type?,Meningioma tumor is shown here.,tumor_type
Brain Tumor MRI,Brain Tumor MRI/Test/meningioma_tumor/image(38).jpg,image(38).jpg,What tumor subtype is this?,Type of tumor: meningioma.,tumor_type
Brain Tumor MRI,Brain Tumor MRI/Test/meningioma_tumor/image(39).jpg,image(39).jpg,Identify the tumor type in this scan.,A meningioma is present in this scan.,tumor_type
Brain Tumor MRI,Brain Tumor MRI/Test/meningioma_tumor/image(40).jpg,image(40).jpg,Identify the tumor type in this scan.,This scan has meningioma type.,tumor_type
Brain Tumor MRI,Brain Tumor MRI/Test/meningioma_tumor/image(41).jpg,image(41).jpg,What specific tumor is present here?,Meningioma is the tumor type here.,tumor_type
Brain Tumor MRI,Brain Tumor MRI/Test/meningioma_tumor/image(42).jpg,image(42).jpg,What specific tumor is present here?,Detected tumor: meningioma.,tumor_type
Brain Tumor MRI,Brain Tumor MRI/Test/meningioma_tumor/image(43).jpg,image(43).jpg,What kind of tumor is present in the image?,This is classified as a meningioma.,tumor_type
Brain Tumor MRI,Brain Tumor MRI/Test/meningioma_tumor/image(44).jpg,image(44).jpg,Which tumor type does this image show?,This image displays a meningioma tumor.,tumor_type
Brain Tumor MRI,Brain Tumor MRI/Test/meningioma_tumor/image(45).jpg,image(45).jpg,What specific tumor is present here?,Type of tumor: meningioma.,tumor_type
Brain Tumor MRI,Brain Tumor MRI/Test/meningioma_tumor/image(46).jpg,image(46).jpg,What is the detected tumor type?,This image displays a meningioma tumor.,tumor_type
Brain Tumor MRI,Brain Tumor MRI/Test/meningioma_tumor/image(47).jpg,image(47).jpg,What is the classification of this tumor?,Meningioma is the tumor type here.,tumor_type
Brain Tumor MRI,Brain Tumor MRI/Test/meningioma_tumor/image(48).jpg,image(48).jpg,What kind of tumor is present in the image?,Type of tumor: meningioma.,tumor_type
Brain Tumor MRI,Brain Tumor MRI/Test/meningioma_tumor/image(49).jpg,image(49).jpg,What is the classification of this tumor?,It is a meningioma.,tumor_type
Brain Tumor MRI,Brain Tumor MRI/Test/meningioma_tumor/image(50).jpg,image(50).jpg,Which tumor type does this image show?,A meningioma is present in this scan.,tumor_type
Brain Tumor MRI,Brain Tumor MRI/Test/meningioma_tumor/image(51).jpg,image(51).jpg,What specific tumor is present here?,Detected tumor: meningioma.,tumor_type
Brain Tumor MRI,Brain Tumor MRI/Test/meningioma_tumor/image(52).jpg,image(52).jpg,What is the detected tumor type?,The tumor is meningioma.,tumor_type
Brain Tumor MRI,Brain Tumor MRI/Test/meningioma_tumor/image(53).jpg,image(53).jpg,What is the classification of this tumor?,It is a meningioma.,tumor_type
Brain Tumor MRI,Brain Tumor MRI/Test/meningioma_tumor/image(54).jpg,image(54).jpg,Which tumor type does this image show?,Meningioma tumor is shown here.,tumor_type
Brain Tumor MRI,Brain Tumor MRI/Test/meningioma_tumor/image(55).jpg,image(55).jpg,Which tumor type does this image show?,Detected tumor: meningioma.,tumor_type
Brain Tumor MRI,Brain Tumor MRI/Test/meningioma_tumor/image(56).jpg,image(56).jpg,Specify the tumor type visible here.,This scan has meningioma type.,tumor_type
Brain Tumor MRI,Brain Tumor MRI/Test/meningioma_tumor/image(57).jpg,image(57).jpg,What is the detected tumor type?,This is classified as a meningioma.,tumor_type
Brain Tumor MRI,Brain Tumor MRI/Test/meningioma_tumor/image(58).jpg,image(58).jpg,What does the scan indicate as tumor type?,Type of tumor: meningioma.,tumor_type
Brain Tumor MRI,Brain Tumor MRI/Test/meningioma_tumor/image(59).jpg,image(59).jpg,Specify the tumor type visible here.,This scan has meningioma type.,tumor_type
Brain Tumor MRI,Brain Tumor MRI/Test/meningioma_tumor/image(60).jpg,image(60).jpg,What is the classification of this tumor?,Meningioma tumor is shown here.,tumor_type
Brain Tumor MRI,Brain Tumor MRI/Test/meningioma_tumor/image(61).jpg,image(61).jpg,What is the classification of this tumor?,A meningioma is present in this scan.,tumor_type
Brain Tumor MRI,Brain Tumor MRI/Test/meningioma_tumor/image(62).jpg,image(62).jpg,What tumor subtype is this?,It is a meningioma.,tumor_type
Brain Tumor MRI,Brain Tumor MRI/Test/meningioma_tumor/image(63).jpg,image(63).jpg,Identify the tumor type in this scan.,Meningioma is the tumor type here.,tumor_type
Brain Tumor MRI,Brain Tumor MRI/Test/meningioma_tumor/image(64).jpg,image(64).jpg,What does the scan indicate as tumor type?,Detected tumor: meningioma.,tumor_type
Brain Tumor MRI,Brain Tumor MRI/Test/meningioma_tumor/image(65).jpg,image(65).jpg,What tumor subtype is this?,The tumor is meningioma.,tumor_type
Brain Tumor MRI,Brain Tumor MRI/Test/meningioma_tumor/image(66).jpg,image(66).jpg,What is the classification of this tumor?,This image displays a meningioma tumor.,tumor_type
Brain Tumor MRI,Brain Tumor MRI/Test/meningioma_tumor/image(67).jpg,image(67).jpg,What is the detected tumor type?,A meningioma is present in this scan.,tumor_type
Brain Tumor MRI,Brain Tumor MRI/Test/meningioma_tumor/image(68).jpg,image(68).jpg,What specific tumor is present here?,This is classified as a meningioma.,tumor_type
Brain Tumor MRI,Brain Tumor MRI/Test/meningioma_tumor/image(69).jpg,image(69).jpg,What does the scan indicate as tumor type?,This is classified as a meningioma.,tumor_type
Brain Tumor MRI,Brain Tumor MRI/Test/meningioma_tumor/image(70).jpg,image(70).jpg,What specific tumor is present here?,Meningioma is the tumor type here.,tumor_type
Brain Tumor MRI,Brain Tumor MRI/Test/meningioma_tumor/image(71).jpg,image(71).jpg,Which tumor type does this image show?,This image displays a meningioma tumor.,tumor_type
Brain Tumor MRI,Brain Tumor MRI/Test/meningioma_tumor/image(72).jpg,image(72).jpg,Identify the tumor type in this scan.,This scan has meningioma type.,tumor_type
Brain Tumor MRI,Brain Tumor MRI/Test/meningioma_tumor/image(73).jpg,image(73).jpg,What tumor subtype is this?,This is classified as a meningioma.,tumor_type
Brain Tumor MRI,Brain Tumor MRI/Test/meningioma_tumor/image(74).jpg,image(74).jpg,What is the classification of this tumor?,It is a meningioma.,tumor_type
Brain Tumor MRI,Brain Tumor MRI/Test/meningioma_tumor/image(75).jpg,image(75).jpg,What is the classification of this tumor?,This image displays a meningioma tumor.,tumor_type
Brain Tumor MRI,Brain Tumor MRI/Test/meningioma_tumor/image(76).jpg,image(76).jpg,Which tumor type does this image show?,Meningioma is the tumor type here.,tumor_type
Brain Tumor MRI,Brain Tumor MRI/Test/meningioma_tumor/image(77).jpg,image(77).jpg,What specific tumor is present here?,Meningioma tumor is shown here.,tumor_type
Brain Tumor MRI,Brain Tumor MRI/Test/meningioma_tumor/image(78).jpg,image(78).jpg,What does the scan indicate as tumor type?,Meningioma is the tumor type here.,tumor_type
Brain Tumor MRI,Brain Tumor MRI/Test/meningioma_tumor/image(79).jpg,image(79).jpg,What does the scan indicate as tumor type?,Type of tumor: meningioma.,tumor_type
Brain Tumor MRI,Brain Tumor MRI/Test/meningioma_tumor/image(80).jpg,image(80).jpg,What is the classification of this tumor?,This image displays a meningioma tumor.,tumor_type
Brain Tumor MRI,Brain Tumor MRI/Test/meningioma_tumor/image(81).jpg,image(81).jpg,Specify the tumor type visible here.,Meningioma tumor is shown here.,tumor_type
Brain Tumor MRI,Brain Tumor MRI/Test/meningioma_tumor/image(82).jpg,image(82).jpg,Identify the tumor type in this scan.,This is classified as a meningioma.,tumor_type
Brain Tumor MRI,Brain Tumor MRI/Test/meningioma_tumor/image(83).jpg,image(83).jpg,What specific tumor is present here?,This is classified as a meningioma.,tumor_type
Brain Tumor MRI,Brain Tumor MRI/Test/meningioma_tumor/image(84).jpg,image(84).jpg,What is the detected tumor type?,Type of tumor: meningioma.,tumor_type
Brain Tumor MRI,Brain Tumor MRI/Test/meningioma_tumor/image(85).jpg,image(85).jpg,What kind of tumor is present in the image?,Meningioma tumor is shown here.,tumor_type
Brain Tumor MRI,Brain Tumor MRI/Test/meningioma_tumor/image(86).jpg,image(86).jpg,Specify the tumor type visible here.,A meningioma is present in this scan.,tumor_type
Brain Tumor MRI,Brain Tumor MRI/Test/meningioma_tumor/image(87).jpg,image(87).jpg,Can you tell the type of tumor shown?,Detected tumor: meningioma.,tumor_type
Brain Tumor MRI,Brain Tumor MRI/Test/meningioma_tumor/image(88).jpg,image(88).jpg,What kind of tumor is present in the image?,Meningioma tumor is shown here.,tumor_type
Brain Tumor MRI,Brain Tumor MRI/Test/meningioma_tumor/image(89).jpg,image(89).jpg,What specific tumor is present here?,Meningioma is the tumor type here.,tumor_type
Brain Tumor MRI,Brain Tumor MRI/Test/meningioma_tumor/image(90).jpg,image(90).jpg,What is the detected tumor type?,This is classified as a meningioma.,tumor_type
Brain Tumor MRI,Brain Tumor MRI/Test/meningioma_tumor/image(91).jpg,image(91).jpg,Specify the tumor type visible here.,The tumor is meningioma.,tumor_type
Brain Tumor MRI,Brain Tumor MRI/Test/meningioma_tumor/image(92).jpg,image(92).jpg,What is the classification of this tumor?,This image displays a meningioma tumor.,tumor_type
Brain Tumor MRI,Brain Tumor MRI/Test/meningioma_tumor/image(93).jpg,image(93).jpg,What specific tumor is present here?,Meningioma tumor is shown here.,tumor_type
Brain Tumor MRI,Brain Tumor MRI/Test/meningioma_tumor/image(94).jpg,image(94).jpg,Which tumor type does this image show?,A meningioma is present in this scan.,tumor_type
Brain Tumor MRI,Brain Tumor MRI/Test/meningioma_tumor/image(95).jpg,image(95).jpg,Which tumor type does this image show?,A meningioma is present in this scan.,tumor_type
Brain Tumor MRI,Brain Tumor MRI/Test/meningioma_tumor/image(96).jpg,image(96).jpg,What does the scan indicate as tumor type?,Type of tumor: meningioma.,tumor_type
Brain Tumor MRI,Brain Tumor MRI/Test/meningioma_tumor/image(97).jpg,image(97).jpg,Specify the tumor type visible here.,It is a meningioma.,tumor_type
Brain Tumor MRI,Brain Tumor MRI/Test/meningioma_tumor/image(98).jpg,image(98).jpg,What is the classification of this tumor?,A meningioma is present in this scan.,tumor_type
Brain Tumor MRI,Brain Tumor MRI/Test/meningioma_tumor/image(99).jpg,image(99).jpg,Can you tell the type of tumor shown?,Type of tumor: meningioma.,tumor_type
Brain Tumor MRI,Brain Tumor MRI/Test/meningioma_tumor/image(100).jpg,image(100).jpg,What tumor subtype is this?,Meningioma is the tumor type here.,tumor_type
Brain Tumor MRI,Brain Tumor MRI/Test/meningioma_tumor/image(102).jpg,image(102).jpg,What is the detected tumor type?,Type of tumor: meningioma.,tumor_type
Brain Tumor MRI,Brain Tumor MRI/Test/meningioma_tumor/image(106).jpg,image(106).jpg,What does the scan indicate as tumor type?,This is classified as a meningioma.,tumor_type
Brain Tumor MRI,Brain Tumor MRI/Test/meningioma_tumor/image(107).jpg,image(107).jpg,What is the classification of this tumor?,Meningioma tumor is shown here.,tumor_type
Brain Tumor MRI,Brain Tumor MRI/Test/meningioma_tumor/image(109).jpg,image(109).jpg,What specific tumor is present here?,Detected tumor: meningioma.,tumor_type
Brain Tumor MRI,Brain Tumor MRI/Test/meningioma_tumor/image(112).jpg,image(112).jpg,What does the scan indicate as tumor type?,Detected tumor: meningioma.,tumor_type
Brain Tumor MRI,Brain Tumor MRI/Test/meningioma_tumor/image(113).jpg,image(113).jpg,What specific tumor is present here?,It is a meningioma.,tumor_type
Brain Tumor MRI,Brain Tumor MRI/Test/meningioma_tumor/image(118).jpg,image(118).jpg,Can you tell the type of tumor shown?,Meningioma tumor is shown here.,tumor_type
Brain Tumor MRI,Brain Tumor MRI/Test/meningioma_tumor/image(120).jpg,image(120).jpg,Identify the tumor type in this scan.,Detected tumor: meningioma.,tumor_type
Brain Tumor MRI,Brain Tumor MRI/Test/meningioma_tumor/image(121).jpg,image(121).jpg,Identify the tumor type in this scan.,The tumor is meningioma.,tumor_type
Brain Tumor MRI,Brain Tumor MRI/Test/meningioma_tumor/image(123).jpg,image(123).jpg,Specify the tumor type visible here.,The tumor is meningioma.,tumor_type
Brain Tumor MRI,Brain Tumor MRI/Test/meningioma_tumor/image(124).jpg,image(124).jpg,What kind of tumor is present in the image?,The tumor is meningioma.,tumor_type
Brain Tumor MRI,Brain Tumor MRI/Test/meningioma_tumor/image(125).jpg,image(125).jpg,Identify the tumor type in this scan.,This scan has meningioma type.,tumor_type
Brain Tumor MRI,Brain Tumor MRI/Test/meningioma_tumor/image(126).jpg,image(126).jpg,Identify the tumor type in this scan.,The tumor is meningioma.,tumor_type
Brain Tumor MRI,Brain Tumor MRI/Test/meningioma_tumor/image(127).jpg,image(127).jpg,Can you tell the type of tumor shown?,Detected tumor: meningioma.,tumor_type
Brain Tumor MRI,Brain Tumor MRI/Test/pituitary_tumor/image(0).jpg,image(0).jpg,Which tumor type does this image show?,It is a pituitary tumor.,tumor_type
Brain Tumor MRI,Brain Tumor MRI/Test/pituitary_tumor/image(1).jpg,image(1).jpg,Identify the tumor type in this scan.,Type of tumor: pituitary.,tumor_type
Brain Tumor MRI,Brain Tumor MRI/Test/pituitary_tumor/image(2).jpg,image(2).jpg,What kind of tumor is present in the image?,This image displays a pituitary tumor.,tumor_type
Brain Tumor MRI,Brain Tumor MRI/Test/pituitary_tumor/image(3).jpg,image(3).jpg,What is the classification of this tumor?,It is a pituitary tumor.,tumor_type
Brain Tumor MRI,Brain Tumor MRI/Test/pituitary_tumor/image(5).jpg,image(5).jpg,What does the scan indicate as tumor type?,Pituitary is the tumor type here.,tumor_type
Brain Tumor MRI,Brain Tumor MRI/Test/pituitary_tumor/image(6).jpg,image(6).jpg,Which tumor type does this image show?,This image displays a pituitary tumor.,tumor_type
Brain Tumor MRI,Brain Tumor MRI/Test/pituitary_tumor/image(7).jpg,image(7).jpg,What tumor subtype is this?,This image displays a pituitary tumor.,tumor_type
Brain Tumor MRI,Brain Tumor MRI/Test/pituitary_tumor/image(8).jpg,image(8).jpg,What is the classification of this tumor?,This is classified as a pituitary tumor.,tumor_type
Brain Tumor MRI,Brain Tumor MRI/Test/pituitary_tumor/image(10).jpg,image(10).jpg,Can you tell the type of tumor shown?,Detected tumor: pituitary.,tumor_type
Brain Tumor MRI,Brain Tumor MRI/Test/pituitary_tumor/image(11).jpg,image(11).jpg,What kind of tumor is present in the image?,Pituitary tumor is shown here.,tumor_type
Brain Tumor MRI,Brain Tumor MRI/Test/pituitary_tumor/image(13).jpg,image(13).jpg,What kind of tumor is present in the image?,It is a pituitary tumor.,tumor_type
Brain Tumor MRI,Brain Tumor MRI/Test/pituitary_tumor/image(15).jpg,image(15).jpg,What kind of tumor is present in the image?,This image displays a pituitary tumor.,tumor_type
Brain Tumor MRI,Brain Tumor MRI/Test/pituitary_tumor/image(18).jpg,image(18).jpg,What specific tumor is present here?,Type of tumor: pituitary.,tumor_type
Brain Tumor MRI,Brain Tumor MRI/Test/pituitary_tumor/image(19).jpg,image(19).jpg,What is the classification of this tumor?,Type of tumor: pituitary.,tumor_type
Brain Tumor MRI,Brain Tumor MRI/Test/pituitary_tumor/image(20).jpg,image(20).jpg,What specific tumor is present here?,Pituitary tumor is shown here.,tumor_type
Brain Tumor MRI,Brain Tumor MRI/Test/pituitary_tumor/image(21).jpg,image(21).jpg,Specify the tumor type visible here.,This scan has pituitary type.,tumor_type
Brain Tumor MRI,Brain Tumor MRI/Test/pituitary_tumor/image(22).jpg,image(22).jpg,Specify the tumor type visible here.,The tumor is pituitary.,tumor_type
Brain Tumor MRI,Brain Tumor MRI/Test/pituitary_tumor/image(23).jpg,image(23).jpg,What specific tumor is present here?,Pituitary tumor is shown here.,tumor_type
Brain Tumor MRI,Brain Tumor MRI/Test/pituitary_tumor/image(27).jpg,image(27).jpg,Which tumor type does this image show?,Type of tumor: pituitary.,tumor_type
Brain Tumor MRI,Brain Tumor MRI/Test/pituitary_tumor/image(28).jpg,image(28).jpg,What specific tumor is present here?,A pituitary is present in this scan.,tumor_type
Brain Tumor MRI,Brain Tumor MRI/Test/pituitary_tumor/image(30).jpg,image(30).jpg,Can you tell the type of tumor shown?,Type of tumor: pituitary.,tumor_type
Brain Tumor MRI,Brain Tumor MRI/Test/pituitary_tumor/image(31).jpg,image(31).jpg,Can you tell the type of tumor shown?,The tumor is pituitary.,tumor_type
Brain Tumor MRI,Brain Tumor MRI/Test/pituitary_tumor/image(34).jpg,image(34).jpg,What does the scan indicate as tumor type?,Pituitary tumor is shown here.,tumor_type
Brain Tumor MRI,Brain Tumor MRI/Test/pituitary_tumor/image(35).jpg,image(35).jpg,What specific tumor is present here?,This is classified as a pituitary tumor.,tumor_type
Brain Tumor MRI,Brain Tumor MRI/Test/pituitary_tumor/image(36).jpg,image(36).jpg,What is the classification of this tumor?,This is classified as a pituitary tumor.,tumor_type
Brain Tumor MRI,Brain Tumor MRI/Test/pituitary_tumor/image(37).jpg,image(37).jpg,Specify the tumor type visible here.,A pituitary is present in this scan.,tumor_type
Brain Tumor MRI,Brain Tumor MRI/Test/pituitary_tumor/image(38).jpg,image(38).jpg,What tumor subtype is this?,A pituitary is present in this scan.,tumor_type
Brain Tumor MRI,Brain Tumor MRI/Test/pituitary_tumor/image(41).jpg,image(41).jpg,What does the scan indicate as tumor type?,Type of tumor: pituitary.,tumor_type
Brain Tumor MRI,Brain Tumor MRI/Test/pituitary_tumor/image(42).jpg,image(42).jpg,Can you tell the type of tumor shown?,A pituitary is present in this scan.,tumor_type
Brain Tumor MRI,Brain Tumor MRI/Test/pituitary_tumor/image(43).jpg,image(43).jpg,What tumor subtype is this?,Type of tumor: pituitary.,tumor_type
Brain Tumor MRI,Brain Tumor MRI/Test/pituitary_tumor/image(44).jpg,image(44).jpg,Can you tell the type of tumor shown?,It is a pituitary tumor.,tumor_type
Brain Tumor MRI,Brain Tumor MRI/Test/pituitary_tumor/image(45).jpg,image(45).jpg,What tumor subtype is this?,Pituitary tumor is shown here.,tumor_type
